ID,Name,Type,Tourism_Category,Latitude,Longitude,City,features
12782482801,No way,node,information,27.7206326,85.348997,,node information 
12785675590,Hotel peak xv (15),node,guest_house,27.9481955,86.8102482,,node guest_house 
12785696941,Altitude Home,node,guest_house,27.948058,86.8102298,,node guest_house 
12785696942,Above the Cloud Lodge & Restaurant,node,guest_house,27.9486018,86.8098477,,node guest_house 
12785696943,Oxygen Altitude Restaurant & Home,node,guest_house,27.9488488,86.8099412,,node guest_house 
12785705133,First View of EBC @5000,node,viewpoint,27.9507415,86.8161173,,node viewpoint 
12785706850,Hotel National Park,node,guest_house,27.9480371,86.8099734,,node guest_house 
12786283601,New Mandala,node,hotel,28.2362595,84.3736709,,node hotel 
12790954301,Khaling hotel and logde,node,guest_house,27.5958985,86.6968085,,node guest_house 
12793705001,Hotel Heaven Mountain & Restaurant,node,hotel,28.5507529,84.2528089,,node hotel 
12794072201,Hotel Everest,node,guest_house,27.8041919,86.7086798,,node guest_house 
12794095222,Sadhana,node,guest_house,27.8678769,86.8052128,,node guest_house 
12794112219,Mountain summit lodge and restaurant,node,guest_house,27.8676812,86.8046839,,node guest_house 
12794122244,Sunrise Guest House Orsho,node,guest_house,27.8707966,86.8119479,,node guest_house 
12794888215,Snowland Highest Inn,node,guest_house,27.9808564,86.8289728,,node guest_house 
12794895934,Kalapathar Lodge & Restaurant,node,guest_house,27.9807785,86.8290943,,node guest_house 
12797546416,Namche Terrace,node,guest_house,27.8051908,86.7123588,,node guest_house 
12799689181,Garden Home Bed& Breakfast,node,guest_house,27.7173287,85.3078305,,node guest_house 
12801784001,Mipra,node,viewpoint,28.3799484,84.396676,,node viewpoint 
12801784101,Mipra,node,viewpoint,28.3782074,84.3962596,,node viewpoint 
12801784201,Sildhunga,node,viewpoint,28.35931,84.3902482,,node viewpoint 
12803973916,Everest eco lodge & restaurant,node,guest_house,27.6898199,86.7307116,,node guest_house 
12804380435,Bandipur Mountain Resort,node,hotel,27.9436338,84.4037359,,node hotel 
12811094624,Khadkawar Picnic Spot,node,picnic_site,28.2300505,81.7264218,,node picnic_site 
12811261101,Hill Park,node,attraction,27.6961804,83.4713824,,node attraction 
12811602184,Zenith Apartments,node,hotel,27.7123402,85.310877,"Kathmandu, Thamel","node hotel Kathmandu, Thamel"
12811667058,Airport Diana Hotel,node,hotel,27.6994483,85.3538802,,node hotel 
12813606802,Above the Cloud Lodge & Restaurant,node,guest_house,27.9485268,86.8098778,,node guest_house 
12813607702,Khumbi-La,node,guest_house,27.9407705,86.7208556,,node guest_house 
12813609201,Lake view,node,viewpoint,27.9512335,86.6953572,,node viewpoint 
12818815601,Sonam Guest House,node,guest_house,27.7503417,86.7116663,,node guest_house 
12823604602,Helipad,node,viewpoint,27.5635886,86.6772059,,node viewpoint 
12827978547,Hill park Top station,node,viewpoint,27.7008752,83.4725499,,node viewpoint 
12834034243,Hotel Tik Tok,node,hotel,27.7306788,85.3079274,,node hotel 
12835181197,Hotel Era,node,hotel,27.7308848,85.3077521,,node hotel 
12839945071,Tibetan hotel,node,guest_house,28.4362702,84.3898846,,node guest_house 
12839945072,Through Peak guest house,node,guest_house,28.4475832,84.3773919,,node guest_house 
12839953545,Annapurna Guesthouse,node,hotel,28.3792582,84.4032757,,node hotel 
12839956566,Manasalu Guest House,node,guest_house,28.3814657,84.402963,,node guest_house 
12839956924,Garden Hotel,node,guest_house,28.4680927,84.3737407,,node guest_house 
12839965719,Tibetan Hotel,node,hotel,28.4131601,84.4065471,,node hotel 
12839970758,River Side,node,hotel,28.2993179,84.386821,,node hotel 
12839970759,Natural View guest house,node,guest_house,28.4366605,84.3896903,,node guest_house 
12839980130,Hotel Mandala,node,guest_house,28.4157436,84.4060749,,node guest_house 
12842145941,New Mount View,node,guest_house,28.5568828,84.2261066,,node guest_house 
12843978588,Shanti Hotel,node,hotel,28.6490432,84.1014147,,node hotel 
12843981609,Buddha Kitchen Hotel,node,guest_house,28.6491789,84.1010154,,node guest_house 
12843997346,Farmhouse,node,hotel,28.5727335,84.189456,,node hotel 
12843999099,New Annapurna Guest house,node,guest_house,28.6426475,84.1371373,,node guest_house 
12844013409,Royal Nyeshyang,node,hotel,28.6493385,84.1009912,,node hotel 
12848331601,Ghyalchan & Sister,node,guest_house,28.6658901,84.023011,,node guest_house 
12848522342,रिभरसाईड कटेज,node,chalet,28.056805,82.7880528,,node chalet 
12856924561,Best step inn,node,hotel,28.8154339,83.862567,,node hotel 
12860979618,ACA Checkpoint,node,information,28.438415,83.6742308,,node information 
12862589839,Hotel Alpine,node,guest_house,28.4170068,83.817356,,node guest_house 
12869980601,Mount Fuji Homestay,node,guest_house,28.1648242,84.0941911,,node guest_house 
12872662201,Bridge Building - No through Road,node,information,28.1644814,84.0881845,,node information 
12874565991,Stamp passport here (exit and entry),node,information,26.6464636,88.1589313,,node information 
12876596611,Kaavi,node,hotel,28.2168615,83.957576,,node hotel 
12876599165,Rupee,node,hotel,28.2170976,83.9582144,,node hotel 
12876601530,Lake Himalaya,node,hotel,28.2164095,83.9587664,,node hotel 
12877028458,Yamdi Point,node,hotel,28.2546938,83.966377,,node hotel 
12878134100,Representative society,node,hotel,28.2014014,83.9723862,,node hotel 
12878151980,Triple hill,node,hotel,28.2119537,83.96136,,node hotel 
12878152232,Hotel Om,node,hotel,28.2063458,83.9679862,,node hotel 
12878160144,Basanta,node,hotel,28.2084817,83.9638257,,node hotel 
12878160459,Satkar Home,node,hotel,28.2140329,83.9610047,,node hotel 
12878258645,Gaule Chulo,node,hotel,28.200467,83.9714546,,node hotel 
12879847790,Deep Shree,node,hotel,27.7038968,85.3507332,,node hotel 
12879856929,Everest Holiday Inn,node,hotel,27.702213,85.3519001,,node hotel 
12879887206,Arati,node,hotel,27.70346,85.3505764,,node hotel 
12879889334,Bhojpur,node,hotel,27.7024205,85.3509174,,node hotel 
12879889522,Hotel Maa Manakamana,node,guest_house,27.7034257,85.3507732,,node guest_house 
12879898522,Airport Gurkha,node,hotel,27.7031788,85.3508247,,node hotel 
12890520165,Hotel Mringkyo,node,hostel,28.6223478,84.1411409,,node hostel 
12909213824,Krishna Hotel,node,hotel,26.7286639,85.9260121,,node hotel 
12912378556,Nandani Hotel,node,hotel,26.6964493,85.9286757,,node hotel 
12916877756,Stone spout,node,attraction,27.6765109,85.3191745,,node attraction 
12944598005,Methlang villa,node,chalet,28.2248065,83.9636277,,node chalet 
12960328051,Hotel Phenix,node,hotel,27.7129745,85.310025,,node hotel 
12976854700,Swamp with rhinos,node,attraction,27.5676425,84.2184429,,node attraction 
12976865001,Swamp with rhinos,node,attraction,27.5667052,84.2202873,,node attraction 
12976865002,Swamp with rhinos,node,attraction,27.5683206,84.2257211,,node attraction 
13001999650,Bodhiz,node,hotel,27.7217073,85.3583761,,node hotel 
13011561359,Ancient Banjahity Stone Tap,node,attraction,27.705537,85.3055161,,node attraction 
13036311960,Aarya Chaita Inn,node,hotel,27.7223315,85.3604046,,node hotel 
13038372831,Home Guest House,node,guest_house,27.7221193,85.3600809,,node guest_house 
13040349471,Hotel Tibet international,node,hotel,27.7202958,85.359504,,node hotel 
13045125288,Hotel Royal corner,node,hotel,28.2214694,83.9581533,,node hotel 
13045132896,Green view,node,hotel,28.2212232,83.9578864,,node hotel 
13045146274,Luma inn,node,hotel,28.2212181,83.957946,,node hotel 
13045156010,My dream,node,hotel,28.2207819,83.9578381,,node hotel 
13045160351,Lake Eleven,node,hotel,28.2219287,83.9548972,,node hotel 
13086888443,Happy Guest House,node,guest_house,28.5528982,84.2400847,,node guest_house 
13088385168,White Stupa,node,hotel,28.552694,84.2402686,,node hotel 
13088600787,Talekhu,node,guest_house,28.5574292,84.2248179,,node guest_house 
13089108791,Nice bivouac spot,node,camp_site,28.6011012,84.1825286,,node camp_site 
13092086751,Manaslu,node,hotel,28.6666216,84.0225406,,node hotel 
13092102289,Xchongla Homestay,node,guest_house,28.6661329,84.0228365,,node guest_house 
13092266177,Ghale guest house,node,guest_house,28.6659497,84.0229474,,node guest_house 
13095398670,Norbu Ling Hotel,node,hotel,28.6694243,83.9743822,,node hotel 
13095404727,Potala,node,guest_house,28.6692558,83.974526,,node guest_house 
13095405591,Khangsar Home,node,hotel,28.669682,83.9738345,,node hotel 
13095688384,Mountain eco cottage,node,alpine_hut,28.6805633,83.9539495,,node alpine_hut 
13095801021,Hotel Basecamp Inn,node,alpine_hut,28.6798187,83.9073572,,node alpine_hut 
13095822469,New Zambala,node,alpine_hut,28.6797434,83.9074776,,node alpine_hut 
13095890971,Hotel mountain view,node,alpine_hut,28.6794944,83.9078379,,node alpine_hut 
13095899004,New Norbu Ling Hotel,node,alpine_hut,28.6795796,83.9076795,,node alpine_hut 
13095899361,Sweet Home,node,alpine_hut,28.6798914,83.9074794,,node alpine_hut 
13095902270,Hotel Himalayan,node,alpine_hut,28.6799739,83.9073654,,node alpine_hut 
13095905176,Hotel New Himalayan,node,alpine_hut,28.6800989,83.9071136,,node alpine_hut 
13100009206,Hotel Nyeshyang,node,alpine_hut,28.7232399,83.9735216,,node alpine_hut 
13100345744,Hotel Trekkers,node,alpine_hut,28.7405388,83.9734405,,node alpine_hut 
13100352469,Saino Lodge,node,alpine_hut,28.7324025,83.9705419,,node alpine_hut 
13102857558,Panorama Inn,node,hotel,28.8125574,83.891524,,node hotel 
13102873819,Nice View,node,hotel,28.8124197,83.8930516,,node hotel 
13103272781,Hotel Buddha Himalayan,node,hotel,28.8163454,83.8650901,,node hotel 
13103331788,Golden Leaf,node,hotel,28.814722,83.8618888,,node hotel 
13103338449,Dolma Inn,node,hotel,28.8157544,83.8641451,,node hotel 
13104756943,The Royal Mustang,node,hotel,28.8155816,83.8627309,,node hotel 
13104776554,Lumbini-Muktinath,node,hotel,28.8159531,83.8638365,,node hotel 
13104776559,Hotel Laligurans,node,hotel,28.8162168,83.8647209,,node hotel 
13104776560,Hotel Mona Lisa,node,hotel,28.8164034,83.8646322,,node hotel 
13104776561,Holy Land,node,hotel,28.8161895,83.8636931,,node hotel 
13104776562,Siddhartha,node,hotel,28.8159942,83.8635401,,node hotel 
13104781886,Tourist Information Center,node,information,28.8161518,83.8640392,,node information 
13105332542,Mukti Villa,node,guest_house,28.8207891,83.8647116,,node guest_house 
13105503154,Capital Mustang,node,hotel,28.814846,83.8598772,,node hotel 
13108318177,Korala,node,hotel,28.837502,83.7839261,,node hotel 
13108357801,Hotel Thrive,node,hotel,27.7127097,85.3078005,,node hotel 
13108362437,Karnali,node,hotel,28.8370431,83.7846767,,node hotel 
13108363881,Layers,node,hotel,28.8385802,83.7846061,,node hotel 
13108367622,Mustang Purple Haze,node,hotel,28.8370681,83.7842287,,node hotel 
13108369654,Lhasa,node,hotel,28.8370278,83.7835636,,node hotel 
13108469928,Mount Everest,node,hotel,28.8367341,83.7832134,,node hotel 
13108486151,Shaligram,node,guest_house,28.8366968,83.782214,,node guest_house 
13108495783,Jabyang,node,guest_house,28.8365722,83.7830898,,node guest_house 
13108500607,Monalisa,node,hotel,28.8366765,83.7830702,,node hotel 
13108548673,Greenfield,node,hotel,28.8363522,83.7867883,,node hotel 
13108548674,Happy Hour,node,hotel,28.835586,83.7845219,,node hotel 
13108548680,Aabha,node,hotel,28.8354564,83.7854439,,node hotel 
13110109400,Jomsom Alpen Rose,node,hotel,28.7850141,83.7316514,,node hotel 
13110109956,Shaligram,node,hotel,28.78491,83.7311981,,node hotel 
13110121310,Jomsom Alpen Rose,node,hotel,28.7850141,83.7316514,,node hotel 
13110155431,Shavana,node,hotel,28.7811527,83.7217798,,node hotel 
13111235283,Xanadu villa,node,hotel,28.783785,83.7351593,,node hotel 
13111339387,Nature Inn,node,hotel,28.7436603,83.6832928,,node hotel 
13111355548,The blue star,node,hotel,28.747697,83.6858635,,node hotel 
13111360000,Karma,node,hotel,28.7427143,83.6822814,,node hotel 
13111667358,Hotel Rita,node,hotel,28.7447924,83.684209,,node hotel 
13111958903,Mount Villa,node,hotel,28.7515313,83.6860032,,node hotel 
13114138931,Tatopani Guest House,node,hotel,28.494892,83.6532413,,node hotel 
13114176354,Hotel Janmabhumi 2,node,hotel,27.7000883,85.352973,,node hotel 
13114250723,Tatopani Homestay,node,guest_house,28.4973568,83.6538222,,node guest_house 
13114317997,Mantra,node,hotel,28.4989886,83.6547037,,node hotel 
13114332455,Hot Spring Lodge & Restaurant,node,hotel,28.4993376,83.6546854,,node hotel 
13114340705,Mt Everest,node,hotel,28.4980123,83.653808,,node hotel 
13114340710,Hill Top,node,hotel,28.4983598,83.6539274,,node hotel 
13114340712,Happy Home,node,hotel,28.4990917,83.6543428,,node hotel 
13118723554,Shiva lodge,node,guest_house,28.220906,83.9563768,,node guest_house 
13120581080,The Marker,node,hotel,28.2209469,83.9567025,,node hotel 
13120618055,Bridge the world,node,gallery,28.2208476,83.9572587,,node gallery 
13158114133,Kulung Kharka,node,camp_site,28.8198641,84.2689141,,node camp_site 
13158165922,Pokarkhang Basecamp,node,camp_site,28.842647,84.2469145,,node camp_site 
13159444218,Tso Karnak La,node,camp_site,28.8301831,84.2237191,,node camp_site 
13164639886,Walk through this yard to enter the square for free,node,information,27.7046378,85.3064632,,node information 
13175147001,New Himalayan cottage,node,alpine_hut,28.5920511,84.418594,,node alpine_hut 
13185578101,Tibet Boutique Hotel,node,hotel,27.7128372,85.3098149,,node hotel 
13188225801,Pancha Sila,node,attraction,27.4697723,83.2780851,,node attraction 
13195396083,Hotel Kanjirowa Pvt Ltd,node,hotel,29.2728033,82.193615,Khalanga,node hotel Khalanga
13197345051,Hotel Pauwa Ltd,node,hotel,29.2750715,82.1873331,Khalanga,node hotel Khalanga
13197346228,Hotel Royal Garden,node,hotel,29.2754374,82.1849357,Khalanga Bazar,node hotel Khalanga Bazar
13197376337,Rawat Hotel,node,hotel,29.2748715,82.1871523,Khalanga,node hotel Khalanga
13206748901,इको होम काठमाडौं होटल (रानीवन),node,hotel,27.738233,85.2898057,,node hotel 
13206749001,इको होम काठमाडौं होटल (रानीवन),node,hotel,27.738233,85.2898057,,node hotel 
13228785401,Bandar Guest House & Hotel,node,guest_house,27.5733691,86.3538275,,node guest_house 
13229950401,Sherpa hotel & Lodge,node,guest_house,27.5641487,86.3840116,,node guest_house 
13229955501,Sherpa Lodge,node,guest_house,27.5558541,86.3931285,,node guest_house 
13232213701,Sherpa Guide Lodge,node,guest_house,27.5473434,86.4083711,,node guest_house 
13232396136,"Stay valley view hotel, Jumla",node,hotel,29.271641,82.1786433,Jumla,node hotel Jumla
13235878522,Gupteswor Gupha,node,attraction,28.2272818,83.6745378,,node attraction 
13235999802,"Dharche Namaste Hotel, Restaurant &  Cofee Shop",node,hotel,28.2178089,84.8029898,,node hotel 
13235999803,"Chorten, Stupa",node,attraction,28.4745953,85.0085929,,node attraction 
13235999902,Hotel Motherland Tsum,node,hotel,28.4423412,84.9181645,,node hotel 
13236000201,River View Guest House,node,hotel,28.2544335,84.8833142,,node hotel 
13236000202,Tashi Delek Lobshang Lodge & Restaurant,node,hotel,28.442182,84.9181866,,node hotel 
13236000205,Chameri Himal Guesthouse,node,hotel,28.4748167,85.0090584,,node hotel 
13236000206,Trekker's Home,node,hotel,28.4896316,85.0410733,,node hotel 
13236112674,Pokhara Panorama Apartment,node,apartment,28.2160074,83.963697,,node apartment 
13243191601,hotel arati,node,hotel,27.7034486,85.3505584,,node hotel 
13243191701,my second home,node,hotel,27.7168686,85.3124117,,node hotel 
13245320102,Gho village,node,attraction,28.4779997,85.01258,,node attraction 
13245331601,Cani Gate,node,attraction,28.4894455,85.0412923,,node attraction 
13247640103,Shangrila Home,node,hotel,28.4801761,84.8669257,,node hotel 
13247640104,Bihi Phedi 2010 m,node,attraction,28.49997,84.8668106,,node attraction 
13247641401,Karma Hotel,node,hotel,28.4945366,84.8680715,,node hotel 
13247641402,Wongrung Khola 2100 m,node,attraction,28.496892,84.8697993,,node attraction 
13248953401,Gampul 1550 m,node,attraction,28.4368172,84.9004738,,node attraction 
13251186301,Gapkaltal Guest House,node,hotel,28.509641,84.8574731,,node hotel 
13251186401,Bhijam 2005 m,node,attraction,28.5098255,84.857388,,node attraction 
13251186501,Départ sentier,node,attraction,28.5138183,84.8548282,,node attraction 
13251186502,Mani - Mur à prière,node,attraction,28.5336659,84.806875,,node attraction 
13251186601,Pandrung 2080 m,node,attraction,28.5150311,84.852574,,node attraction 
13251186602,Gap 2100 m,node,attraction,28.5299215,84.8315495,,node attraction 
13251186603,Gap 2125 m,node,attraction,28.5304897,84.8264271,,node attraction 
13251186604,Lunga Chhyuda 2375 m,node,attraction,28.5334445,84.7973478,,node attraction 
13251186702,Budhi Gandaki Hotel,node,hotel,28.5313509,84.8246595,,node hotel 
13251186703,Suksum,node,attraction,28.5346542,84.7875163,,node attraction 
13251186704,Hotel Sherpa Lodge & Café - Magasin,node,hotel,28.5617142,84.7417556,,node hotel 
13251186705,Namsang Khola 2850 m,node,attraction,28.5594502,84.7316407,,node attraction 
13251186706,Shyo 2960 m,node,attraction,28.5671811,84.7282508,,node attraction 
13251186707,Chorten Gate,node,attraction,28.5694543,84.7232692,,node attraction 
13251186708,Zambala Manaslu Sho Guest House,node,hotel,28.5699075,84.7151462,,node hotel 
13251186801,Bur 2073 m + passerelle,node,attraction,28.5207394,84.8442756,,node attraction 
13251186803,Chorten,node,attraction,28.5312627,84.8200015,,node attraction 
13251186805,Chorten Gate,node,attraction,28.5696401,84.7184962,,node attraction 
13251186901,Cascade,node,attraction,28.5294749,84.837387,,node attraction 
13251186902,Mani - Mur à prière,node,attraction,28.5338453,84.8060047,,node attraction 
13251187001,Gap 2105 m,node,attraction,28.5284699,84.835438,,node attraction 
13251187002,Porte,node,attraction,28.5293204,84.8310744,,node attraction 
13251187201,Ghap Cottage Guest House,node,hotel,28.5311319,84.8223875,,node hotel 
13251187202,Chorten,node,attraction,28.5334263,84.7971401,,node attraction 
13251187203,Suksum 2265 m + sentier,node,attraction,28.5344544,84.7871599,,node attraction 
13251187204,Lhaptang Guest House,node,hotel,28.5568505,84.7534984,,node hotel 
13251187205,Gate,node,attraction,28.5616231,84.7421584,,node attraction 
13251187301,Gap 2125 m,node,attraction,28.53122,84.8202324,,node attraction 
13251187401,Gapshya 2150 m,node,attraction,28.5324741,84.8140647,,node attraction 
13251187402,Hotel Kyimolung,node,hotel,28.5325999,84.8137467,,node hotel 
13251187501,Mani Wall,node,attraction,28.5661492,84.7302153,,node attraction 
13251670203,Shyala 3500 m,node,attraction,28.5740759,84.6718989,,node attraction 
13251733802,Shorten Gate,node,attraction,28.5733672,84.7031359,,node attraction 
13253703901,Pungen Gumba 4040 m,node,attraction,28.5515149,84.6278583,,node attraction 
13253704401,Panneau Shyala - Pungen Gumba,node,attraction,28.5658868,84.6558715,,node attraction 
13253705001,Chorten Gate,node,attraction,28.5817932,84.6487014,,node attraction 
13254164501,Harmony Handicraft House,node,gallery,27.7073837,85.3078338,,node gallery 
13255349213,Hotel Hidden Paradise,node,alpine_hut,28.4513935,83.7622231,,node alpine_hut 
13255353869,Khayer Khola Tea Shop,node,alpine_hut,28.4890458,83.7492954,,node alpine_hut 
13264842601,North Face Comfort Inn,node,guest_house,27.6892356,86.7292874,,node guest_house 
13265313001,Kimrong Viewpoint Guest House,node,guest_house,28.407605,83.7970707,,node guest_house 
13266294902,Mani Wall,node,attraction,28.6064934,84.6391026,,node attraction 
13266294903,Chorten,node,attraction,28.6384227,84.6352354,,node attraction 
13266294904,Cani Gate,node,attraction,28.6443104,84.6340174,,node attraction 
13266294905,Altitude 4300 m,node,attraction,28.6561253,84.6004715,,node attraction 
13266294906,Altitude 4500m,node,information,28.6658829,84.4928633,,node information 
13266294907,Altitude 4400 m,node,information,28.6627625,84.4887934,,node information 
13266295101,Mani Wall,node,attraction,28.6381423,84.6354276,,node attraction 
13266295102,Altitude 4200 m,node,attraction,28.6573319,84.6102463,,node attraction 
13266295103,Altitude 4900m,node,information,28.6653991,84.5031709,,node information 
13266295104,Altitude 4300m,node,information,28.6601612,84.4814322,,node information 
13266295105,Altitude 4000 m,node,information,28.6532824,84.472585,,node information 
13266295201,Mani Wall,node,attraction,28.6459949,84.6326813,,node attraction 
13266295202,Altitude  4400 m,node,attraction,28.6569678,84.5953595,,node attraction 
13266295301,Chorten Gate,node,attraction,28.6496425,84.6330633,,node attraction 
13266295302,Altitude 4800m,node,information,28.6652887,84.5001612,,node information 
13266295304,Altitude 3800m,node,information,28.6437759,84.4681406,,node information 
13266295401,Altitude 4200m,node,information,28.6587,84.4775113,,node information 
13266295402,Altitude 3900m,node,information,28.6483089,84.4690917,,node information 
13266315001,Hotel  Gurkha's Inn & Restaurant,node,hotel,28.5196295,84.3580941,,node hotel 
13266930602,Panorama Lodge & Restaurant,node,guest_house,27.7760263,86.7218617,,node guest_house 
13266936001,Magar Hotel & Khaja Ghar,node,guest_house,27.8037795,86.7106224,,node guest_house 
13267188301,Hotel 8848,node,guest_house,27.8037431,86.7106097,,node guest_house 
13269887701,Bardia Tharu Homestay,node,guest_house,28.4409475,81.2364636,,node guest_house 
13270055301,Gap Cottage,node,guest_house,28.5311045,84.8223681,,node guest_house 
13271652635,भुतदुला गुफा पर्यटकिय क्षेत्र,node,attraction,27.9906134,82.7681268,,node attraction 
13271652642,भिग्री खोला गुफा पर्यटकिय क्षेत्र,node,attraction,27.992156,82.7945391,,node attraction 
13271652645,सोलिघोप्ते गुफा पर्यटकिय क्षेत्र,node,attraction,28.0029475,82.7744818,,node attraction 
13271898372,सरुमारानी पर्यटकिय क्षेत्र,node,attraction,27.978613,82.7734427,,node attraction 
13271899364,लसुने भिर पर्यटकिय क्षेत्र,node,attraction,27.9765851,82.7507155,,node attraction 
13271949348,Hotel Siraichuli,node,hotel,27.6882829,84.4257487,,node hotel 
13272210401,Zambala Lodge & Restaurant,node,guest_house,27.8324199,86.7450712,,node guest_house 
13274040101,Hotel Juju,node,hotel,28.2069749,83.9614977,,node hotel 
13275423401,Hotel Juju,node,hotel,28.2073559,83.9607442,,node hotel 
13277223521,अफिस चौर पिकनिक स्पोट,node,picnic_site,27.9043465,82.817582,,node picnic_site 
13277223522,धन्द खोलि पिकनिक स्पोट,node,picnic_site,27.9040503,82.823123,,node picnic_site 
13277309234,चौकी ढुंगा पर्यटकिय क्षेत्र,node,attraction,27.9389521,82.7666123,,node attraction 
13278218771,Ananda Boys Hostel,node,hostel,27.6810331,85.333958,,node hostel 
13279110240,कालु पाण्डे डाँडा,node,attraction,27.9284891,82.9139546,,node attraction 
13279233401,Waterfall view,node,viewpoint,28.4336508,84.3935586,,node viewpoint 
13279507001,Mountain view lodge,node,alpine_hut,27.410604,86.5097113,,node alpine_hut 
13279507101,Number view Lama Hotel,node,alpine_hut,27.4345058,86.4843291,,node alpine_hut 
13279507201,Guesthouse,node,alpine_hut,27.4354922,86.4836384,,node alpine_hut 
13279507301,Pikey lodge,node,alpine_hut,27.4352345,86.4832763,,node alpine_hut 
13279507401,Mountain view hotel,node,alpine_hut,27.4401439,86.4780211,,node alpine_hut 
13279507501,Everest view point,node,alpine_hut,27.4416605,86.4767321,,node alpine_hut 
13282488913,भिग्री खोला गुफा पर्यटकिय क्षेत्र,node,attraction,27.9929457,82.7787005,,node attraction 
13282488919,सिद्ध लेख पर्यटकिय क्षेत्र,node,attraction,27.97087,82.7946524,,node attraction 
13282587401,Laliguras hotel & restaurant,node,alpine_hut,28.5262113,84.3100105,,node alpine_hut 
13283180701,Hotel trekkers Sanctuary Ghandruk,node,hotel,28.3775952,83.8069055,,node hotel 
13284820801,Moutain view lodge & restaurant,node,guest_house,27.4106243,86.50963,,node guest_house 
13285010901,Hotel Good Luck,node,guest_house,27.8920383,86.8284746,,node guest_house 
13286699701,Stone,node,viewpoint,28.6423637,84.1259418,,node viewpoint 
13286996302,Pasang Lodge & Restaurant,node,guest_house,27.8678732,86.8051577,,node guest_house 
13288946501,Bodhi Guest House and Spa,node,hotel,27.7259211,85.3608326,,node hotel 
13290149701,Hillary and Tenzing Norgay Sherpa Statue,node,artwork,27.6881188,86.731462,,node artwork 
13290391901,Landslide area,node,information,28.6809687,83.924248,,node information 
13293742801,होटल कैलाश कुटी,node,hotel,27.7169556,85.3105668,,node hotel 
13296282401,"У реки тропа заканчивается, река в ущелье - обрыв",node,information,28.6762378,83.9608777,,node information 
13296284301,Best valley view,node,viewpoint,28.6786484,83.9887715,,node viewpoint 
13299647233,Drakon Nest Homestay,node,guest_house,27.7230835,85.3622387,,node guest_house 
13301242101,Laxmi,node,artwork,27.7140864,85.3141305,,node artwork 
13301245121,"Institute Of Natural Medicine , Yoga & Therapy home",node,guest_house,27.7179742,85.3084504,,node guest_house 
13301265401,Sphinx,node,artwork,27.7140443,85.3143791,,node artwork 
13304479276,Bandipur chhen,node,hotel,27.9374487,84.4060149,,node hotel 
13307960101,Manju Baha Hotel School,node,hotel,27.6748394,85.4337653,,node hotel 
13309989608,Namgyal Guest House,node,hotel,28.4792456,84.8669188,,node hotel 
13310336132,Akley Bhatti Hotel & Lodge,node,guest_house,28.4145522,84.8943785,,node guest_house 
13312831096,Bur Guest House,node,guest_house,28.5195471,84.8445577,,node guest_house 
13315897821,Tashi Delek Hotel & Lodge,node,guest_house,28.5739189,84.7011774,,node guest_house 
13316256549,Namaste Lodge,node,guest_house,27.9047019,86.8721094,,node guest_house 
13316264946,Khangri Resort,node,guest_house,27.9042552,86.8713078,,node guest_house 
13316271869,Sunrise lodge,node,guest_house,27.9048987,86.8723385,,node guest_house 
13316274758,Bivouac Spot,node,camp_site,27.8400906,86.7714294,,node camp_site 
13316290381,Panorama Lodge,node,guest_house,27.9047875,86.8719078,,node guest_house 
13316306870,महाकुलुङ‌ होटल,node,guest_house,27.9048881,86.8718353,,node guest_house 
13316312299,Chukhung Resort,node,guest_house,27.9043893,86.8708796,,node guest_house 
13316313668,Yakland,node,guest_house,27.9046281,86.8708043,,node guest_house 
13318530401,Escape,node,hotel,28.2202885,83.9633434,,node hotel 
13318742494,Hotel Sunrise,node,hotel,28.7909138,82.3040618,Dalli,node hotel Dalli
13321709149,Peace Heaven Hotel & Lodge,node,guest_house,28.5866366,84.6415458,,node guest_house 
13321723284,Hotel Base Camp,node,guest_house,28.5873975,84.6412623,,node guest_house 
13321725836,Boddhisattva Hotel & Lodge,node,guest_house,28.5875722,84.6414875,,node guest_house 
13321728308,Joyful Hotel,node,guest_house,28.5881455,84.6409576,,node guest_house 
13321729287,Samsgaun Hotel & Lodge,node,guest_house,28.5864847,84.641666,,node guest_house 
13321729406,Tashi Yangchen Hotel & Lodge,node,guest_house,28.5867963,84.6415847,,node guest_house 
13327788890,"The road further on is destroyed, please cross to the other side via the bridge.",node,information,28.4805913,84.3712603,,node information 
13339758095,Raica Boys Hostel Block B,node,hostel,27.6839548,85.3350168,,node hostel 
13341704680,Temba's Homestay,node,guest_house,27.7265852,85.3686898,Kathmandu,node guest_house Kathmandu
13353897160,Yak Camp,node,camp_site,27.8398065,86.8429937,,node camp_site 
13353897506,Camp 2,node,camp_site,27.8565956,86.8544885,,node camp_site 
13353897535,Camp 2.9,node,camp_site,27.8588336,86.8568593,,node camp_site 
13354903619,boys hostel,node,hostel,28.9549043,80.1839976,,node hostel 
13354924928,girls hostel,node,hostel,28.9556571,80.1803372,,node hostel 
13357969032,Camp 3,node,camp_site,27.8597,86.8575035,,node camp_site 
13366311201,Tsum Valey Pangpoche Guest House,node,guest_house,28.5075917,85.0777729,,node guest_house 
13366314749,banbatika picnic spot,node,picnic_site,27.6565892,83.4849123,,node picnic_site 
13366322656,B.P. park,node,artwork,27.6555763,83.4859904,,node artwork 
13377662201,Himalayan Guest House,node,alpine_hut,28.208528,85.3142852,,node alpine_hut 
