id,police_station,destination,address,phone,latitude,longitude,district,province,data_quality_score
294,District Police Office Achham,Mangalsen,"Achham, Nepal",,29.13,81.25,Achham,Sudurpashchim,100.0
301,District Police Office Achham,Mangalsen,"Mangalsen, Achham, Nepal",,29.13,81.25,Achham,Sudurpashchim,100.0
1292,Police Station Achham,Mangalsen,"Achham, Nepal",,29.13,81.25,Achham,Sudurpashchim,100.0
304,Police Station Chaurpati,Chaurpati,"Achham, Nepal",,29.2,81.35,Achham,Sudurpashchim,100.0
296,Police Station Kamalbazar,Kamalbazar,"Achham, Nepal",,29.05,81.35,Achham,Sudurpashchim,100.0
303,Police Station Kamalbazar Area,Kamalbazar,"Achham, Nepal",,29.05,81.35,Achham,Sudurpashchim,100.0
1698,Police Station Mangalsen,Mangalsen,"Achham, Nepal",,29.13,81.25,Achham,Sudurpashchim,100.0
295,Police Station Sanfebagar,Sanfebagar,"Achham, Nepal",,29.23,81.22,Achham,Sudurpashchim,100.0
302,Police Station Sanfebagar Area,Sanfebagar,"Achham, Nepal",,29.23,81.22,Achham,Sudurpashchim,100.0
173,District Police Office Baitadi,Baitadi,"Dasharathchand, Baitadi, Nepal",,29.52,80.43,Baitadi,Sudurpashchim,100.0
286,District Police Office Baitadi,Dasharathchand,"Baitadi, Nepal",,29.52,80.43,Baitadi,Sudurpashchim,100.0
1288,Police Station Baitadi,Dasharathchand,"Baitadi, Nepal",,29.52,80.43,Baitadi,Sudurpashchim,100.0
1319,Police Station Dasharathchand,Baitadi,"Baitadi, Nepal",,29.52,80.43,Baitadi,Sudurpashchim,100.0
174,Police Station Patan,Patan,"Patan, Baitadi, Nepal",,29.5,80.6,Baitadi,Sudurpashchim,100.0
546,Police Station Patan,Patan,"Baitadi, Nepal",,29.5,80.6,Baitadi,Sudurpashchim,100.0
287,Police Station Patan Baitadi,Patan,"Baitadi, Nepal",,29.5,80.6,Baitadi,Sudurpashchim,100.0
179,District Police Office Bajhang,Chainpur,"Chainpur, Bajhang, Nepal",,29.55,81.18,Bajhang,Sudurpashchim,100.0
292,District Police Office Bajhang,Chainpur,"Bajhang, Nepal",,29.55,81.18,Bajhang,Sudurpashchim,100.0
1290,Police Station Bajhang,Chainpur,"Bajhang, Nepal",,29.55,81.18,Bajhang,Sudurpashchim,100.0
180,Police Station Bungal,Bungal,"Bajhang, Nepal",,29.65,81.25,Bajhang,Sudurpashchim,100.0
929,Police Station Chainpur,Chainpur,"Bajhang, Nepal",,29.55,81.18,Bajhang,Sudurpashchim,100.0
293,Police Station Talkot,Talkot,"Bajhang, Nepal",,29.65,81.2,Bajhang,Sudurpashchim,100.0
177,District Police Office Bajura,Martadi,"Martadi, Bajura, Nepal",,29.42,81.42,Bajura,Sudurpashchim,100.0
290,District Police Office Bajura,Martadi,"Bajura, Nepal",,29.42,81.42,Bajura,Sudurpashchim,100.0
297,District Police Office Bajura Area Police Office,Martadi,"Bajura, Nepal",,29.42,81.42,Bajura,Sudurpashchim,100.0
300,Police Station Badimalika,Badimalika,"Bajura, Nepal",,29.42,81.42,Bajura,Sudurpashchim,100.0
1291,Police Station Bajura,Martadi,"Bajura, Nepal",,29.42,81.42,Bajura,Sudurpashchim,100.0
299,Police Station Himali,Himali,"Bajura, Nepal",,29.7,81.3,Bajura,Sudurpashchim,100.0
178,Police Station Kolti,Kolti,"Kolti, Bajura, Nepal",,29.45,81.6,Bajura,Sudurpashchim,100.0
291,Police Station Kolti,Bajura,"Kolti, Nepal",,29.45,81.6,Bajura,Sudurpashchim,100.0
550,Police Station Kolti,Kolti,"Bajura, Nepal",,29.45,81.6,Bajura,Sudurpashchim,100.0
931,Police Station Martadi,Martadi,"Bajura, Nepal",,29.42,81.42,Bajura,Sudurpashchim,100.0
298,Police Station Swamikartik,Swamikartik,"Bajura, Nepal",,29.6,81.45,Bajura,Sudurpashchim,100.0
171,District Police Office Dadeldhura,Dadeldhura,"Dadeldhura Bazaar, Nepal",,29.3,80.58,Dadeldhura,Sudurpashchim,100.0
284,District Police Office Dadeldhura,Dadeldhura,"Dadeldhura, Nepal",,29.3,80.58,Dadeldhura,Sudurpashchim,100.0
305,District Police Office Dadeldhura Area,Amargadhi,"Dadeldhura, Nepal",,29.3,80.58,Dadeldhura,Sudurpashchim,100.0
307,Police Station Aalital,Aalital,"Dadeldhura, Nepal",,29.45,80.65,Dadeldhura,Sudurpashchim,100.0
285,Police Station Amargadhi,Amargadhi,"Dadeldhura, Nepal",,29.3,80.58,Dadeldhura,Sudurpashchim,100.0
923,Police Station Dadeldhura,Dadeldhura,"Dadeldhura, Nepal",,29.3,80.58,Dadeldhura,Sudurpashchim,100.0
306,Police Station Ganyapdhura,Ganyapdhura,"Dadeldhura, Nepal",,29.35,80.55,Dadeldhura,Sudurpashchim,100.0
1322,Police Station Jogbuda,Jogbuda,"Dadeldhura, Nepal",,29.25,80.35,Dadeldhura,Sudurpashchim,100.0
172,Police Station Jogbudha,Jogbudha,"Dadeldhura, Nepal",,29.2,80.45,Dadeldhura,Sudurpashchim,100.0
175,District Police Office Darchula,Darchula,"Khalanga, Darchula, Nepal",,29.85,80.55,Darchula,Sudurpashchim,100.0
288,District Police Office Darchula,Khalanga,"Darchula, Nepal",,29.85,80.55,Darchula,Sudurpashchim,100.0
1289,Police Station Darchula,Khalanga,"Darchula, Nepal",,29.85,80.55,Darchula,Sudurpashchim,100.0
176,Police Station Gokuleshwor,Gokuleshwor,"Darchula, Nepal",,29.7,80.65,Darchula,Sudurpashchim,100.0
167,Area Police Office Attariya,Attariya,"Attariya, Kailali, Nepal",,28.97,80.6,Kailali,Sudurpashchim,100.0
166,District Police Office Kailali,Dhangadhi,"Dhangadhi, Kailali, Nepal",,28.7,80.59,Kailali,Sudurpashchim,100.0
277,District Police Office Kailali,Dhangadhi,"Kailali, Nepal",,28.7,80.59,Kailali,Sudurpashchim,100.0
312,District Police Office Kailali Area,Dhangadhi,"Kailali, Nepal",,28.7,80.59,Kailali,Sudurpashchim,100.0
1326,Police Station Attariya,Attariya,"Kailali, Nepal",,28.98,80.62,Kailali,Sudurpashchim,100.0
314,Police Station Bhajani,Bhajani,"Kailali, Nepal",,28.55,81.05,Kailali,Sudurpashchim,100.0
278,Police Station Dhangadhi,Dhangadhi,"Kailali, Nepal",,28.7,80.59,Kailali,Sudurpashchim,100.0
313,Police Station Hasuliya,Hasuliya,"Kailali, Nepal",,28.65,80.8,Kailali,Sudurpashchim,100.0
315,Police Station Joshipur,Joshipur,"Kailali, Nepal",,28.65,81.0,Kailali,Sudurpashchim,100.0
1524,Police Station Kailali,Dhangadhi,"Kailali, Nepal",,28.7,80.59,Kailali,Sudurpashchim,100.0
280,Police Station Lamki,Lamki,"Kailali, Nepal",,28.62,81.17,Kailali,Sudurpashchim,100.0
168,Police Station Tikapur,Tikapur,"Tikapur, Kailali, Nepal",,28.52,81.12,Kailali,Sudurpashchim,100.0
538,Police Station Tikapur,Tikapur,"Kailali, Nepal",,28.52,81.12,Kailali,Sudurpashchim,100.0
279,Police Station Tikapur Area,Tikapur,"Kailali, Nepal",,28.52,81.12,Kailali,Sudurpashchim,100.0
169,District Police Office Kanchanpur,Bhimdatta,"Mahendranagar, Kanchanpur, Nepal",,28.96,80.18,Kanchanpur,Sudurpashchim,100.0
281,District Police Office Kanchanpur,Bhimdatta,"Kanchanpur, Nepal",,28.96,80.18,Kanchanpur,Sudurpashchim,100.0
308,District Police Office Kanchanpur Area,Mahendranagar,"Kanchanpur, Nepal",,28.96,80.18,Kanchanpur,Sudurpashchim,100.0
309,Police Station Belauri,Belauri,"Kanchanpur, Nepal",,28.8,80.6,Kanchanpur,Sudurpashchim,100.0
1323,Police Station Bhimdatta,Mahendranagar,"Kanchanpur, Nepal",,28.96,80.18,Kanchanpur,Sudurpashchim,100.0
310,Police Station Dodhara,Dodhara,"Kanchanpur, Nepal",,28.9,80.1,Kanchanpur,Sudurpashchim,100.0
170,Police Station Gaddachauki,Gaddachauki,"Gaddachauki Border Area, Kanchanpur, Nepal",,28.95,80.08,Kanchanpur,Sudurpashchim,100.0
541,Police Station Gaddachauki,Gaddachauki,"Kanchanpur, Nepal",,28.95,80.08,Kanchanpur,Sudurpashchim,100.0
282,Police Station Jhalari,Jhalari,"Kanchanpur, Nepal",,28.92,80.35,Kanchanpur,Sudurpashchim,100.0
1525,Police Station Kanchanpur,Bhimdatta,"Kanchanpur, Nepal",,28.96,80.18,Kanchanpur,Sudurpashchim,100.0
311,Police Station Krishnapur,Krishnapur,"Kanchanpur, Nepal",,28.85,80.45,Kanchanpur,Sudurpashchim,100.0
921,Police Station Mahendranagar,Mahendranagar,"Kanchanpur, Nepal",,28.96,80.18,Kanchanpur,Sudurpashchim,100.0
283,Police Station Punarbas,Punarbas,"Kanchanpur, Nepal",,28.85,80.2,Kanchanpur,Sudurpashchim,100.0
