ID,Name,Type,Tourism_Category,Latitude,Longitude,City
11472837070,N/A,node,viewpoint,29.0979077,83.9796187,
11472837071,N/A,node,viewpoint,29.101526,83.9753194,
11472837072,N/A,node,viewpoint,29.0708697,83.9751533,
11472837073,N/A,node,viewpoint,29.087599,83.9954524,
11472837074,N/A,node,viewpoint,28.9441554,83.9013133,
11472837075,N/A,node,viewpoint,28.9561105,83.9150042,
11472837076,N/A,node,viewpoint,28.9862078,83.941676,
11472837077,N/A,node,viewpoint,28.8321677,83.7833254,
11472838769,N/A,node,viewpoint,29.1770474,83.9564962,
11472838770,N/A,node,viewpoint,28.9380917,83.8899199,
11472838869,N/A,node,viewpoint,29.1590883,83.9547335,
11472838870,N/A,node,viewpoint,29.0961665,83.9973122,
11472838871,N/A,node,viewpoint,29.0846436,84.0340419,
11472838872,N/A,node,viewpoint,29.0599763,83.9687738,
11472838873,N/A,node,viewpoint,29.0404697,83.9731748,
11472838874,N/A,node,viewpoint,29.027645,83.9566264,
11472838875,N/A,node,viewpoint,28.9299888,83.8585434,
11472838876,N/A,node,viewpoint,28.8285653,83.7820415,
11472838877,N/A,node,viewpoint,28.8358457,83.7832201,
11472839569,N/A,node,viewpoint,29.1478528,83.960588,
11472839570,N/A,node,viewpoint,29.0954446,83.9922576,
11472839571,N/A,node,viewpoint,29.0974752,83.9860563,
11472839572,N/A,node,viewpoint,29.0914922,84.0044201,
11472839573,N/A,node,viewpoint,29.0850969,83.9863391,
11472839574,N/A,node,viewpoint,28.9151839,83.8299679,
11472839575,N/A,node,viewpoint,28.9159512,83.8254597,
11472839576,N/A,node,viewpoint,28.9141021,83.8379479,
11472839577,N/A,node,viewpoint,28.9226505,83.8508362,
11472839578,N/A,node,viewpoint,28.9349555,83.8682143,
11472844069,N/A,node,viewpoint,29.0945915,84.0005711,
11472844070,N/A,node,viewpoint,28.9549061,83.9304836,
11472847869,N/A,node,viewpoint,29.0531463,83.9712666,
11472847871,N/A,node,viewpoint,28.762209,83.6956493,
11472852469,N/A,node,viewpoint,29.0064804,83.9457836,
11472852470,N/A,node,viewpoint,28.9946069,83.9418385,
11472853669,N/A,node,viewpoint,28.8262928,83.7796952,
11472853670,N/A,node,viewpoint,28.7762256,83.7162417,
11472853671,N/A,node,viewpoint,28.7645168,83.6964627,
11472853672,N/A,node,viewpoint,28.7541995,83.6903943,
11472853871,N/A,node,viewpoint,28.8241346,83.7776903,
11472853872,N/A,node,viewpoint,28.8174814,83.7723199,
11472853873,N/A,node,viewpoint,28.7871017,83.7478714,
11472853874,N/A,node,viewpoint,28.7900759,83.7547159,
11472853875,N/A,node,viewpoint,28.7937565,83.7608587,
11472853876,N/A,node,viewpoint,28.7992271,83.7642988,
11472855270,N/A,node,viewpoint,28.8160728,83.7691369,
11472855271,N/A,node,viewpoint,28.8197635,83.7746905,
11472865269,N/A,node,viewpoint,28.8213258,83.7756533,
11472865270,N/A,node,viewpoint,28.7965063,83.7627094,
11472865271,N/A,node,viewpoint,28.8085392,83.7683152,
11472865272,N/A,node,viewpoint,28.812775,83.7697107,
11472867569,N/A,node,viewpoint,28.7847,83.7385985,
11472867571,N/A,node,viewpoint,28.8009509,83.7645434,
11472867572,N/A,node,viewpoint,28.8034616,83.7648183,
11472869269,N/A,node,viewpoint,28.805705,83.7665808,
11472869270,N/A,node,viewpoint,28.420722,83.6967295,
11472869271,N/A,node,viewpoint,28.4152837,83.6998993,
11472869272,N/A,node,viewpoint,28.4237475,83.6917254,
11472869273,N/A,node,viewpoint,28.4351951,83.6752625,
11472869274,N/A,node,viewpoint,28.4445521,83.6699939,
11472869275,N/A,node,viewpoint,28.4562426,83.6568398,
11472869276,N/A,node,viewpoint,28.4794305,83.6513986,
11472869277,N/A,node,viewpoint,28.4811806,83.6505993,
11472874570,N/A,node,viewpoint,28.4882875,83.6488578,
11472874571,N/A,node,viewpoint,28.4939213,83.652668,
11472874573,N/A,node,viewpoint,28.5049333,83.6573799,
11472874574,N/A,node,viewpoint,28.5032057,83.6564863,
11472874575,N/A,node,viewpoint,28.5091432,83.6575441,
11472874576,N/A,node,viewpoint,28.5071344,83.6583769,
11472875070,N/A,node,viewpoint,28.4076039,83.6982834,
11472875071,N/A,node,viewpoint,28.4258218,83.686971,
11472875072,N/A,node,viewpoint,28.4291071,83.6816388,
11472876769,N/A,node,viewpoint,28.7541933,83.6875244,
11472876870,N/A,node,viewpoint,28.7756798,83.7188527,
11472877169,N/A,node,viewpoint,28.768366,83.7056147,
11472877170,N/A,node,viewpoint,28.7780809,83.7264887,
11472877269,N/A,node,viewpoint,28.7671853,83.7017323,
11472877271,N/A,node,viewpoint,28.5603103,83.636669,
11472877369,N/A,node,viewpoint,28.7705996,83.7111988,
11472877370,N/A,node,viewpoint,28.778873,83.7248047,
11472877371,N/A,node,viewpoint,28.5606177,83.6381281,
11472877372,N/A,node,viewpoint,28.5703795,83.6436999,
11472877373,N/A,node,viewpoint,28.5765974,83.6461619,
11472877374,N/A,node,viewpoint,28.5794241,83.64766,
11472877375,N/A,node,viewpoint,28.5882752,83.6484117,
11472877376,N/A,node,viewpoint,28.590146,83.6466047,
11472877377,N/A,node,viewpoint,28.5978873,83.6430253,
11472877378,N/A,node,viewpoint,28.6070099,83.6443373,
11472877379,N/A,node,viewpoint,28.6158334,83.6386747,
11472877380,N/A,node,viewpoint,28.6197651,83.6321155,
11472877381,N/A,node,viewpoint,28.6226495,83.6295424,
11472877869,N/A,node,viewpoint,28.7751996,83.7138439,
11472877870,N/A,node,viewpoint,28.5686436,83.6399345,
11472877871,N/A,node,viewpoint,28.5864561,83.6468591,
11472877872,N/A,node,viewpoint,28.5929301,83.6452212,
11472877873,N/A,node,viewpoint,28.5955311,83.6429188,
11472877874,N/A,node,viewpoint,28.6010367,83.6425324,
11472877875,N/A,node,viewpoint,28.6039698,83.643688,
11472883970,N/A,node,viewpoint,28.4511486,83.6599384,
11472883971,N/A,node,viewpoint,28.4692023,83.6521333,
11472883972,N/A,node,viewpoint,28.4736618,83.6535701,
11472886070,N/A,node,viewpoint,28.4463434,83.6657607,
11472886071,N/A,node,viewpoint,28.4771572,83.6528573,
11472886072,N/A,node,viewpoint,28.4833266,83.6485801,
11472886073,N/A,node,viewpoint,28.4859426,83.6483231,
11472886269,N/A,node,viewpoint,28.4393441,83.6736381,
11472886270,N/A,node,viewpoint,28.4432392,83.6729737,
11472886271,N/A,node,viewpoint,28.6288743,83.6157798,
11472886272,N/A,node,viewpoint,28.631256,83.6115823,
11472886273,N/A,node,viewpoint,28.6406877,83.59984,
11472886274,N/A,node,viewpoint,28.6470728,83.5947772,
11472886672,N/A,node,viewpoint,28.6247514,83.6260179,
11472888069,N/A,node,viewpoint,28.4598859,83.6553957,
11472888071,N/A,node,viewpoint,28.626581,83.6162213,
11472888072,N/A,node,viewpoint,28.6296175,83.6153938,
11472888073,N/A,node,viewpoint,28.6384982,83.6028071,
11472888074,N/A,node,viewpoint,28.6453105,83.5956811,
11472888169,N/A,node,viewpoint,28.4652088,83.6537534,
11472888170,N/A,node,viewpoint,28.6252952,83.6216445,
11472888171,N/A,node,viewpoint,28.6289292,83.6170892,
11472888172,N/A,node,viewpoint,28.6302801,83.6135065,
11472888173,N/A,node,viewpoint,28.6327327,83.6095599,
11472888174,N/A,node,viewpoint,28.6343493,83.6067209,
11472888176,N/A,node,viewpoint,28.6532444,83.5964362,
11472888177,N/A,node,viewpoint,28.6583655,83.5950072,
11472888178,N/A,node,viewpoint,28.6622582,83.5947978,
11472894169,N/A,node,viewpoint,28.49171,83.6502479,
11472894170,N/A,node,viewpoint,28.513282,83.6572283,
11472894172,N/A,node,viewpoint,28.549583,83.6443002,
11472894173,N/A,node,viewpoint,28.5578861,83.6354539,
11472894370,N/A,node,viewpoint,28.5310818,83.6506315,
11472894371,N/A,node,viewpoint,28.5366309,83.6494901,
11472894372,N/A,node,viewpoint,28.5548072,83.6390338,
11472894569,N/A,node,viewpoint,28.5012695,83.6549191,
11472894570,N/A,node,viewpoint,28.523764,83.6589618,
11472894571,N/A,node,viewpoint,28.5282981,83.6533357,
11472894870,N/A,node,viewpoint,28.5639294,83.6392344,
11472894871,N/A,node,viewpoint,28.5845868,83.6478584,
11472894872,N/A,node,viewpoint,28.6167931,83.6358511,
11472894873,N/A,node,viewpoint,28.6182908,83.6335051,
11472895069,N/A,node,viewpoint,28.5194432,83.6588394,
11472895070,N/A,node,viewpoint,28.5335322,83.6500644,
11472895071,N/A,node,viewpoint,28.5426002,83.6485015,
11472895072,N/A,node,viewpoint,28.5448414,83.6455269,
11472895769,N/A,node,viewpoint,28.5557986,83.6366769,
11472895770,N/A,node,viewpoint,28.6602285,83.5938159,
11472895771,N/A,node,viewpoint,28.6640698,83.5955165,
11472895772,N/A,node,viewpoint,28.6691061,83.5969129,
11472895773,N/A,node,viewpoint,28.6703224,83.6064232,
11472895774,N/A,node,viewpoint,28.6931757,83.6195127,
11472895775,N/A,node,viewpoint,28.6946461,83.6223179,
11472895776,N/A,node,viewpoint,28.7087014,83.6408102,
11472895777,N/A,node,viewpoint,28.7102417,83.6445881,
11472896969,N/A,node,viewpoint,28.5663035,83.6387358,
11472896971,N/A,node,viewpoint,28.5742654,83.6450805,
11472896972,N/A,node,viewpoint,28.581775,83.6477494,
11472896973,N/A,node,viewpoint,28.6099772,83.6429606,
11472897070,N/A,node,viewpoint,28.7188671,83.6680445,
11472897071,N/A,node,viewpoint,28.7319046,83.6784421,
11472897072,N/A,node,viewpoint,28.7485391,83.6861031,
11472899870,N/A,node,viewpoint,28.6284814,83.6168001,
11472905470,N/A,node,viewpoint,28.6133533,83.6417416,
11472905471,N/A,node,viewpoint,28.6144076,83.6400012,
11472905472,N/A,node,viewpoint,28.7170966,83.661447,
11472905473,N/A,node,viewpoint,28.7275093,83.6776989,
11472905474,N/A,node,viewpoint,28.7424783,83.6814991,
11472906270,N/A,node,viewpoint,28.711957,83.6499527,
11472912969,N/A,node,viewpoint,28.6362472,83.6047309,
11472912970,N/A,node,viewpoint,28.6438799,83.5971084,
11472912971,N/A,node,viewpoint,28.648713,83.5953135,
11472912972,N/A,node,viewpoint,28.6557496,83.597075,
11472912977,N/A,node,viewpoint,28.7497966,83.686041,
11472915569,N/A,node,viewpoint,28.649986,83.5969835,
11472915570,N/A,node,viewpoint,28.6518531,83.5975738,
11472915572,N/A,node,viewpoint,28.7525282,83.6863416,
11472921069,N/A,node,viewpoint,28.6664881,83.5957685,
11472921070,N/A,node,viewpoint,28.6700774,83.6023914,
11472921071,N/A,node,viewpoint,28.6778731,83.6157799,
11472921072,N/A,node,viewpoint,28.6907882,83.6172976,
11472921170,N/A,node,viewpoint,28.6965324,83.6247879,
11472921569,N/A,node,viewpoint,28.6713523,83.5971903,
11472921769,N/A,node,viewpoint,28.6715279,83.5997671,
11472921770,N/A,node,viewpoint,28.6718859,83.6107963,
11472921771,N/A,node,viewpoint,28.6745263,83.6151459,
11472924469,N/A,node,viewpoint,28.6817786,83.6156477,
11472924470,N/A,node,viewpoint,28.685145,83.6142779,
11472924471,N/A,node,viewpoint,28.7003706,83.6282317,
11472924472,N/A,node,viewpoint,28.7048799,83.6359675,
11472925469,N/A,node,viewpoint,28.6893547,83.6154242,
11472925470,N/A,node,viewpoint,28.7185428,83.6642896,
11472926469,N/A,node,viewpoint,28.7021942,83.6324764,
11472929169,N/A,node,viewpoint,28.7114034,83.6465357,
11472932869,N/A,node,viewpoint,28.7169347,83.6646437,
11472932870,N/A,node,viewpoint,28.722559,83.6722159,
11472932871,N/A,node,viewpoint,28.7357213,83.6814136,
11472932969,N/A,node,viewpoint,28.7177226,83.6637079,
11472932970,N/A,node,viewpoint,28.7360259,83.6785821,
11472932971,N/A,node,viewpoint,28.7388256,83.6831812,
11472932972,N/A,node,viewpoint,28.7442697,83.6835816,
11472932973,N/A,node,viewpoint,28.7463309,83.6851572,
11472933069,N/A,node,viewpoint,28.7134841,83.6545661,
11472933070,N/A,node,viewpoint,28.7160075,83.6582362,
11472933071,N/A,node,viewpoint,28.7206133,83.6704563,
11472933072,N/A,node,viewpoint,28.7245695,83.6748064,
11472937969,N/A,node,viewpoint,28.7404761,83.6803927,
11472948571,N/A,node,viewpoint,28.7512862,83.6860915,
11478382804,N/A,node,viewpoint,28.2288993,83.7988013,
11478587328,Hotel Prinsha,node,hotel,28.2715219,83.7363202,
11479148718,N/A,node,chalet,28.2588168,83.6856239,
11481088139,N/A,node,alpine_hut,28.3711875,83.6793555,
11482790070,N/A,node,hotel,29.1351663,80.828185,
11486493470,N/A,node,hotel,28.5963226,81.6257641,
11487006270,N/A,node,viewpoint,28.405507,83.7607867,
11487006271,N/A,node,viewpoint,28.408229,83.7712925,
11487006369,N/A,node,viewpoint,28.3973114,83.7303761,
11487006370,N/A,node,viewpoint,28.4230063,83.7388249,
11487006371,N/A,node,viewpoint,28.4100065,83.7556188,
11487006669,N/A,node,viewpoint,28.3977042,83.7318655,
11487006670,N/A,node,viewpoint,28.4040833,83.7350422,
11487006671,N/A,node,viewpoint,28.4014727,83.7626548,
11487006672,N/A,node,viewpoint,28.4095901,83.7652995,
11487006969,N/A,node,viewpoint,28.3989129,83.7329627,
11487007269,N/A,node,viewpoint,28.4001107,83.7336648,
11487007369,N/A,node,viewpoint,28.4017427,83.7351657,
11487007370,N/A,node,viewpoint,28.4175687,83.7453569,
11487009469,N/A,node,viewpoint,28.4201503,83.7348842,
11487010869,N/A,node,viewpoint,28.4100527,83.7599724,
11489396769,N/A,node,hotel,27.694461,83.4626976,
11492580074,N/A,node,artwork,28.4207395,83.7329665,
11493069269,दरबार हिमालय,node,hotel,27.9420985,84.4048005,
11494149574,N/A,node,viewpoint,28.5315912,83.870771,
11494712724,N/A,node,information,28.4140129,83.8126749,
11495543496,N/A,node,artwork,28.4147076,83.8189726,
11495663248,Hotel 260° Kyupche,node,hotel,28.3756643,83.8319024,
11497188969,Tourist Check Point,node,information,28.4026836,83.8567907,
11497435007,N/A,node,viewpoint,28.3444565,83.8361809,
11497884984,Sunshine Hotel,node,hotel,27.9380593,84.4119244,
11502803170,N/A,node,artwork,27.0114121,84.7549957,
11502879969,N/A,node,artwork,27.0177432,84.773608,
11508624069,न्यु पाथिभरा होटेल,node,hotel,27.7364425,85.130553,
11510705469,पचरुखी चोक,node,attraction,26.6686952,87.2529006,
11512948646,gamesh kumar shrestha resident,node,hotel,27.7263123,85.3081398,Kathmandu
11513957770,झापाली होटल र लज,node,hotel,26.9705254,87.343421,
11513959070,शर्मिला होटल र लज,node,hotel,26.9705176,87.3434605,
11513986367,N/A,node,viewpoint,28.0418816,83.7703872,
11518836069,N/A,node,camp_site,27.6238538,85.4288429,
11535870569,N/A,node,hotel,27.7476524,85.497004,
11536117269,कुमार सुवेदी Sangpang,node,apartment,26.6606159,87.2898552,
11539190854,Namuna Park,node,theme_park,27.6887409,85.363913,
11539963569,होटेल मध्यबिन्दु रेष्टुरेन्ट एण्ड लज,node,hotel,28.2074837,83.9847984,
11542207669,N/A,node,hotel,27.7757653,85.3932679,
11564073669,N/A,node,motel,28.4049513,83.7743511,
11569359470,N/A,node,hotel,26.7380535,85.9200798,
11575703369,खाँदबारी होटेल,node,hotel,27.2892528,87.2088609,
11581692769,N/A,node,information,28.205681,83.9608932,
11590157269,N/A,node,hotel,27.7177133,85.3100115,
11607867969,N/A,node,apartment,27.6696905,85.3390301,
11607867970,N/A,node,apartment,27.6703523,85.3385765,
11610507986,Hill Tower Hotel & Restaurant,node,chalet,28.2367639,84.3311767,
11621247169,SHERPA HOME,node,guest_house,27.8050323,86.7105236,
11622250069,N/A,node,attraction,28.3717895,83.825785,
11637333533,Lamsal Hotel and Lodge,node,hotel,28.0530335,84.072178,
11637380716,BP koirala,node,artwork,28.0570315,84.071559,
11637467378,Rimal Guest House and catering Services,node,hotel,28.053255,84.0730044,
11648651269,N/A,node,guest_house,28.9553474,80.196254,
11662726613,Lunch and room suryabinayak,node,guest_house,27.8299499,86.7395538,
11674333070,N/A,node,attraction,28.1423585,84.4348611,
11681673669,N/A,node,hotel,28.1833438,84.1271215,
11693074335,N/A,node,information,27.7036543,85.3057381,
11693600970,N/A,node,hotel,28.21093,83.9595028,
11693602069,N/A,node,hotel,28.2046012,83.9648179,
11696933669,Hotel Blue Moon,node,hotel,28.2083041,83.9604812,
11698428802,Flying Yak,node,hotel,27.7168,85.31151,
11698434726,Hôtel Pala,node,hotel,27.7176762,85.3115293,
11702389902,Stargaze,node,hotel,27.6999068,85.3534321,
11702408281,Samrajya,node,hotel,27.7000375,85.3532212,
11704284575,Latarameshwor Mahadev,node,viewpoint,27.4701976,85.2208609,
11704305969,N/A,node,hotel,27.6704857,85.4282246,
11704307869,N/A,node,hotel,27.6705223,85.4281838,
11704312369,Hotel Rupakot restaurant & Rooftop,node,hotel,27.6703048,85.4281989,
11707636669,डाँफे गेष्ट हाउस,node,guest_house,26.9109704,87.9256162,
11708107229,N/A,node,information,27.8251087,86.7295212,
11708151010,Hotel Good Luck,node,guest_house,27.8451471,86.7786242,
11708160789,Green Valley lodge and restaurant,node,guest_house,27.8298744,86.7390015,
11708367040,Deurali view point,node,viewpoint,28.2447128,83.5238876,
11709402769,सिमसार जङ्गल रिसोर्ट,node,hotel,27.5672598,84.5457159,
11716248132,Hôtel Mother Earth,node,guest_house,27.9484305,86.810302,
11716260629,Himalayan Eco Resort,node,guest_house,27.9488851,86.8105544,
11716287918,Yak Lodge & Restaurant,node,guest_house,27.9234671,86.8055823,
11716293400,Kalapathar Lodge,node,guest_house,27.9237556,86.8052495,
11716294328,New EBC Guest House,node,guest_house,27.9479309,86.8103957,
11722379150,Hotel Himalayan Hide Way,node,hotel,27.9393328,84.4058466,
11729670142,The Central Courtyard,node,hotel,27.7108017,85.312916,Kathmandu
11729745069,N/A,node,guest_house,28.5305949,83.8775202,
11730400730,Gokyo Ri,node,viewpoint,27.9611183,86.6829765,
11730571269,N/A,node,guest_house,27.7083276,85.5246807,
11733948386,Lumo Yeti,node,guest_house,27.8573316,86.793966,
11733951956,Panorama Lodge,node,guest_house,27.8572731,86.7938158,
11733966542,N/A,node,information,27.8565141,86.7877783,
11733974103,N/A,node,information,27.981302,86.8290692,
11734683469,Hotel Odyssey Nepal,node,hotel,27.7156929,85.3141322,
11736032869,N/A,node,hotel,27.6934552,85.3263818,
11736289869,N/A,node,apartment,26.4690905,87.2685935,
11738138850,Kulung guest house,node,guest_house,27.8227326,86.7209489,
11738142115,N/A,node,information,27.8216653,86.7164739,
11738156525,Hidden village,node,guest_house,27.8218042,86.7166084,
11738165182,N/A,node,guest_house,27.9151304,86.7121316,
11738165578,Stupa inn,node,guest_house,27.8212761,86.7159021,
11738183441,Dream Everest,node,guest_house,27.8227566,86.7193031,
11738187509,Lagarden,node,guest_house,27.8218494,86.7168875,
11738190562,Sherpa-Land,node,guest_house,27.9036204,86.7161036,
11738191517,Dreamland,node,guest_house,27.8474597,86.7428159,
11738196741,Thamsherku View Point,node,guest_house,27.7705715,86.7234879,
11738686269,N/A,node,hotel,28.2439478,83.9481727,
11740332269,N/A,node,hotel,27.7134395,85.3148936,
11747750870,N/A,node,guest_house,27.6144716,86.7245166,
11754281571,N/A,node,hotel,27.5755536,84.5028344,
11760913070,N/A,node,guest_house,27.6188501,86.7918177,
11760913169,N/A,node,guest_house,27.5836518,86.7613366,
11760913170,N/A,node,guest_house,27.6001599,86.7685964,
11760913269,N/A,node,guest_house,27.6043145,86.7758465,
11760913469,N/A,node,hostel,27.6260432,86.7970946,
11763507569,N/A,node,hotel,27.5767142,84.501782,
11763991269,N/A,node,hotel,27.8369126,85.4521785,
11763991669,N/A,node,hotel,27.9037182,85.1446087,
11765586369,N/A,node,guest_house,27.7221579,85.5243558,
11765646777,N/A,node,guest_house,27.5506388,85.5360845,
11768440872,N/A,node,guest_house,27.676714,85.3211508,
11768727769,N/A,node,hotel,27.7160856,85.343197,
11773156769,N/A,node,hostel,27.7173791,85.3084148,
11773714169,N/A,node,viewpoint,28.6833685,83.916484,
11773714170,N/A,node,viewpoint,28.6821469,83.9114056,
11774999870,N/A,node,hotel,28.161897,85.3366957,
11777308969,Hotel Tilicho Peak and Restaurant,node,alpine_hut,28.6802555,83.9530691,
11777326270,N/A,node,hotel,28.2156727,85.5068869,
11778010269,N/A,node,viewpoint,28.7630234,83.9666756,
11786700169,N/A,node,hotel,28.1638016,85.3383106,
11786700170,N/A,node,guest_house,28.1637124,85.3381726,
11786794670,N/A,node,guest_house,27.9479207,86.8104176,
11787107769,N/A,node,guest_house,27.7325955,86.8335682,
11787112771,N/A,node,guest_house,27.6212757,86.7951905,
11787124971,N/A,node,guest_house,27.7330511,86.8347908,
11787127770,Mera Peak Base Camp,node,camp_site,27.7388534,86.8899441,
11789868069,N/A,node,guest_house,27.8561403,86.7933339,
11795158470,N/A,node,camp_site,28.7132048,81.2699352,
11798900769,N/A,node,hotel,27.970681,85.1850865,
11799174202,N/A,node,hotel,27.903862,85.1444316,
11799285785,N/A,node,attraction,27.4686214,83.2755613,
11799285823,N/A,node,museum,27.4778132,83.2733594,
11799285864,N/A,node,artwork,27.4696126,83.2758292,
11802391074,N/A,node,viewpoint,28.2020691,83.9633379,
11803533469,मकालु अतिथि घर,node,guest_house,26.9703379,87.3434062,
11804683769,N/A,node,guest_house,27.5755765,86.5104816,
11805393488,N/A,node,information,28.2967527,83.8178901,
11805396476,N/A,node,information,28.2974945,83.8169565,
11809087469,N/A,node,guest_house,28.3507008,84.8959831,
11809087569,N/A,node,guest_house,28.478918,84.8669915,
11809087570,The River View Cottage,node,guest_house,28.545341,84.7690915,
11809087571,Hotel Blue Sky,node,hotel,28.5739376,84.7024299,
11809154770,N/A,node,guest_house,28.5748146,84.6697666,
11809352470,Hotel Dream Home,node,guest_house,28.0032206,84.6185832,
11810837085,N/A,node,hotel,27.661854,83.038935,
11810853571,N/A,node,hotel,28.2076085,83.9599888,
11812281742,Taal Barahi Temple Island,node,attraction,28.2074519,83.9534431,
11812281744,Fish Observation Point,node,attraction,28.207316,83.9535478,
11812281745,Hotels Signs Wall,node,attraction,28.2060463,83.9604496,
11812308055,"Street No. 19, Chine Daada Marga",node,information,28.1890748,83.9598462,
11812308056,Hotel Amazon,node,hotel,28.1886391,83.9600133,
11813029169,N/A,node,information,27.7529253,82.8461353,
11813029170,शिव मन्दिर,node,attraction,27.7675309,82.8383179,
11813077269,झापाली खाना नास्ता होटल,node,motel,26.9708357,87.3433759,
11813778831,Way to Ex Army Public School,node,information,28.1894326,83.9612657,
11813778833,"Street No. 21, Mitrabandhu marga",node,information,28.1894251,83.961319,
11813778839,"Street No. 23, Machhapuchre Marga",node,information,28.1900839,83.9638552,
11813778854,"Street No. 25, Palpali Marga",node,information,28.1905683,83.9658602,
11813778867,"Street No. 27, Balodaya Marga",node,information,28.190828,83.9669318,
11815975469,Hotel National Park Sauraha,node,hotel,27.5784279,84.4999119,
11818527070,N/A,node,alpine_hut,28.3505855,84.8959743,
11818575069,N/A,node,guest_house,28.2079116,85.3153255,
11818575169,N/A,node,guest_house,28.2199084,85.2989232,
11818575269,N/A,node,guest_house,28.1615834,85.2682631,
11820978283,N/A,node,hotel,27.7122341,85.3079791,
11821792364,N/A,node,hotel,27.5236387,83.4489059,
11822171569,N/A,node,alpine_hut,28.5278309,84.304176,
11826690094,N/A,node,apartment,27.9676836,85.2371564,
11826775984,N/A,node,hotel,27.6896906,83.4688661,
11830296602,Dzambala apartments (Home),node,guest_house,27.7196341,85.361263,
11830326069,N/A,node,guest_house,28.5748362,84.669913,
11832171070,N/A,node,guest_house,28.1540719,85.3560536,
11832566684,N/A,node,guest_house,28.489254,85.038952,
11832566685,N/A,node,guest_house,28.4421349,84.9183,
11832566687,Organic Apple Farme Guest House,node,guest_house,28.5384835,84.7789527,
11832570675,N/A,node,guest_house,28.5858335,85.109119,
11832570676,Namrung Tibetan Guest House,node,guest_house,28.5451466,84.7696533,
11832572972,N/A,node,hotel,28.6501173,84.6332685,
11832573569,Kagni Lodge,node,guest_house,28.539836,85.105874,
11832573669,Mandala Hotel,node,hotel,28.5882111,84.6412041,
11837452569,N/A,node,viewpoint,28.6763078,84.5762061,
11839722769,N/A,node,apartment,27.7025039,84.4589249,
11840556476,Yeshobhrama Shah Statue,node,artwork,28.2129615,84.366667,
11841899021,Samar Plaza,node,hotel,28.1931036,83.9757755,
11845003093,KGH Dream Garden,node,attraction,27.7150486,85.3094041,
11845003094,Sagarmatha Bazaar,node,attraction,27.7151008,85.3108832,
11845003095,Vájrá,node,artwork,27.7150642,85.309349,
11851321085,Tibet Guest House,node,guest_house,28.2123185,85.5676544,
11854406469,N/A,node,guest_house,27.9374932,84.4045125,
11860988169,N/A,node,guest_house,27.918998,85.5476822,
11861022069,N/A,node,guest_house,27.9189204,85.5477904,
11861682869,N/A,node,attraction,27.9445965,85.5260987,
11861685069,N/A,node,attraction,27.9444433,85.5261284,
11865731674,N/A,node,attraction,27.4788736,83.7843728,
11869551119,Hotel Santoshi,node,hotel,28.208626,83.9847022,
11869551133,Syangja Hotel and Lodge,node,hotel,28.2088989,83.985187,
11869572627,Everest Guest House,node,hotel,28.2090081,83.986084,
11869572629,Kitchen Guest House,node,hotel,28.2088034,83.9861871,
11870107769,N/A,node,attraction,28.1930564,84.6137315,
11870854269,N/A,node,apartment,28.190784,84.6140069,
11873545271,N/A,node,guest_house,27.9423075,84.4047209,
11873713169,Namrung Guest House,node,hotel,28.544997,84.7692937,
11873720769,N/A,node,hotel,28.5455909,84.7687556,
11876485469,Manaslu Bamboo Hotel,node,hotel,28.4799455,84.8668401,
11876511469,N/A,node,hotel,28.5460707,84.7687126,
11876530669,N/A,node,apartment,28.7145335,80.5944558,
11880253469,N/A,node,camp_site,28.2226852,83.9547625,
11883124369,N/A,node,hotel,28.2740532,84.361476,
11884178095,"Himalayan View Hotel, Bhimthang, Manang",node,hotel,28.6336428,84.4710321,Bhimthang
11885808969,N/A,node,viewpoint,28.3265347,84.40079,
11885868269,N/A,node,camp_site,28.3440286,84.4061749,
11889274769,Mother earth,node,guest_house,28.2224127,83.9574094,
11891069769,N/A,node,hotel,27.6908615,84.3597223,
11893388308,Shuklaphanta Tourist Incormation Center,node,information,28.9101393,80.3369848,
11893484969,N/A,node,viewpoint,28.4391537,84.3872365,
11893486069,N/A,node,camp_site,28.5224781,84.3563148,
11893486470,N/A,node,viewpoint,28.5517394,84.2730786,
11898897274,N/A,node,motel,27.6709074,85.3267755,
11900841069,N/A,node,camp_site,28.5609591,84.2182084,
11900841169,N/A,node,camp_site,28.5648708,84.2126486,
11900841170,N/A,node,camp_site,28.6167408,84.1549858,
11900841670,N/A,node,camp_site,28.6059547,84.1712561,
11900841671,N/A,node,camp_site,28.6067533,84.170158,
11900841672,N/A,node,camp_site,28.607374,84.1694069,
11900841769,N/A,node,camp_site,28.6028305,84.1758014,
11900841869,N/A,node,camp_site,28.6063068,84.1708433,
11900846069,N/A,node,camp_site,28.6330982,84.1217819,
11900846070,N/A,node,camp_site,28.6583334,84.0521393,
11900846072,N/A,node,camp_site,28.6675471,84.0557397,
11900846269,N/A,node,camp_site,28.6343319,84.1098558,
11900846270,N/A,node,camp_site,28.6348044,84.1046365,
11900846571,N/A,node,camp_site,28.6592038,84.0513482,
11900847169,N/A,node,camp_site,28.6540006,84.0552808,
11900848869,N/A,node,attraction,28.6626007,84.0500863,
11902559269,N/A,node,viewpoint,28.6446923,84.0687675,
11902559272,N/A,node,attraction,28.6533267,84.051728,
11903611669,Maitighar 88,node,apartment,27.3658751,85.8005566,
11903976269,N/A,node,hotel,28.2092019,83.9600016,
11903976270,N/A,node,hotel,28.2091309,83.960012,
