ID,Name,Type,Tourism_Category,Latitude,Longitude,City,Area,District,Province,search_text
564059950,Gurkha Memorial Museum,way,museum,28.2462063,83.9885326,,,,,gurkha memorial museum     nepal
564511185,Soaltee Westend Premier,way,hotel,28.0885078,81.6552461,,,,,soaltee westend premier     nepal
564752767,Che Guevara Hostel,way,hostel,28.2923451,83.9435747,,,,,che guevara hostel     nepal
564752772,POKHARA PLANETARIUM AND SCIENCE CENTRE,way,theme_park,28.2658236,83.9761228,,,,,pokhara planetarium and science centre     nepal
566045901,Manisha and Hemanta Grocery Store and Hotel,way,hotel,29.7649398,82.0363307,,,,,manisha and hemanta grocery store and hotel     nepal
566061011,Humli Shahi Hotel,way,hotel,29.7791941,81.9512786,,,,,humli shahi hotel     nepal
566858352,Gandaki Medical College Hostel,way,hostel,28.2016803,83.9797657,,,,,gandaki medical college hostel     nepal
567515346,Himalayan Children Hostel,way,hostel,28.1937589,83.9653301,,,,,himalayan children hostel     nepal
567809847,Professor resident 02,way,guest_house,27.4814621,83.4461496,,,,,professor resident 02     nepal
567809850,staff house,way,alpine_hut,27.4818389,83.4466955,,,,,staff house     nepal
567809851,professor resident 01,way,guest_house,27.4816748,83.4466947,,,,,professor resident 01     nepal
567809852,staff house,way,alpine_hut,27.4817682,83.4468775,,,,,staff house     nepal
567809862,professor resident 03,way,guest_house,27.4813886,83.4463384,,,,,professor resident 03     nepal
567809869,Girls hostel,way,hostel,27.4810813,83.4471494,,,,,girls hostel     nepal
568646426,Bat Cave,way,attraction,28.2677778,83.9754602,,,,,bat cave     nepal
569217539,Hotel Mayur,way,hotel,28.2095805,83.9583276,,,,,hotel mayur     nepal
569217541,Hotel Green Land,way,hotel,28.2096413,83.9587359,,,,,hotel green land     nepal
569217542,Hotel Nobel Inn,way,hotel,28.2096515,83.958909,,,,,hotel nobel inn     nepal
569252084,,way,hotel,28.2103078,83.9596116,,,,,nan     nepal
569571159,Open Space,way,camp_site,27.8866919,84.8959128,,,,,open space     nepal
569571162,Baatulo Chaur,way,camp_site,27.8707301,84.8746323,,,,,baatulo chaur     nepal
569571165,OpenSpace,way,camp_site,27.8694099,84.8955263,,,,,openspace     nepal
570879474,Sagarmath boys hostel,way,hostel,27.4826169,83.4465981,,,,,sagarmath boys hostel     nepal
570879482,Lumbini girls hostel,way,hostel,27.4826666,83.4469817,,,,,lumbini girls hostel     nepal
570879484,Lumbini girls hostel,way,hostel,27.4827657,83.4466111,,,,,lumbini girls hostel     nepal
571052176,ameet hotel,way,hotel,27.6247787,83.4958969,,,,,ameet hotel     nepal
571456799,,way,hotel,26.761884,87.4034863,,,,,nan     nepal
571660435,Narayani boys hostel,way,hostel,27.4827298,83.447873,,,,,narayani boys hostel     nepal
572982802,Sherpa Resort,way,hotel,28.2487008,83.9448863,pokhara lekhnath metropolitan city,,,,sherpa resort pokhara lekhnath metropolitan city    nepal
578446836,Mid Point Restro,way,hotel,28.1260607,82.2938824,,,,,mid point restro     nepal
580299160,Hotel Mount Putha & Restaurant,way,guest_house,28.9836257,82.8206609,,,,,hotel mount putha & restaurant     nepal
582800527,Village Heritage,way,hotel,29.5393455,82.0781777,Mugu,,,,village heritage mugu    nepal
583844881,Pachagaiya Zoo,way,zoo,28.1579493,84.1066503,,,,,pachagaiya zoo     nepal
585936367,Hotel Vajra,way,hotel,27.7120956,85.299983,,,,,hotel vajra     nepal
588327123,Lumbini World Peace and Harmony Visitor Center,way,information,27.4744122,83.2768681,,,,,lumbini world peace and harmony visitor center     nepal
588340308,Hotel Lumbini Peaceland,way,hotel,27.4720694,83.2840592,,,,,hotel lumbini peaceland     nepal
588340319,Lumbini City Guest House,way,guest_house,27.4728946,83.284337,,,,,lumbini city guest house     nepal
588862392,The Lumbini,way,hotel,27.4676342,83.2847414,,,,,the lumbini     nepal
588927604,Pachabhaiya Village,way,attraction,28.1617237,84.1038152,Pokhara Laknath,,,,pachabhaiya village pokhara laknath    nepal
595204590,,way,alpine_hut,29.5285268,82.0444283,,,,,nan     nepal
596620224,Mechikali Lakeside Hotel,way,hotel,26.663012,87.2779507,,,,,mechikali lakeside hotel     nepal
604904709,,way,guest_house,26.9214437,85.1116128,,,,,nan     nepal
606764808,Himali Danta Hotel,way,hotel,29.9578475,81.8662349,,,,,himali danta hotel     nepal
617376034,,way,hotel,28.1328648,82.3018056,,,,,nan     nepal
617657477,Chum Nubri Ekle Bhatti Chisopi Guest House,way,guest_house,28.4091075,84.8944811,,,,,chum nubri ekle bhatti chisopi guest house     nepal
617657478,Laprak Gurung Bamboo Cottage & Restaurant,way,guest_house,28.4090019,84.8944978,,,,,laprak gurung bamboo cottage & restaurant     nepal
617669400,Royal Mountain Hotel & Lodge,way,guest_house,28.2952316,84.9039562,,,,,royal mountain hotel & lodge     nepal
617775748,New Chum Valley Guest House,way,hostel,28.1350982,84.8546331,,,,,new chum valley guest house     nepal
617784532,Hotel Puspanjali Restaurant & Bar,way,guest_house,28.2364122,84.3730295,,,,,hotel puspanjali restaurant & bar     nepal
617800979,Rainbow Hotel,way,guest_house,28.3846865,84.4032225,,,,,rainbow hotel     nepal
618570829,ACAP Check point,way,information,28.5499216,84.2453952,,,,,acap check point     nepal
618570934,Hotel Marshyangdi Mandala,way,guest_house,28.5513105,84.2432855,,,,,hotel marshyangdi mandala     nepal
619757586,Hotel Gangar Manaslu & Restaurant,way,guest_house,28.6357486,84.4701647,,,,,hotel gangar manaslu & restaurant     nepal
619955439,Khumbu Restaurant and Lodge,way,guest_house,27.8465827,86.7490871,,,,,khumbu restaurant and lodge     nepal
619955475,,way,guest_house,27.847831,86.7505264,,,,,nan     nepal
619955484,Peaceful Lodge,way,guest_house,27.8479305,86.7510549,,,,,peaceful lodge     nepal
619979600,Rivendell Lodge,way,guest_house,27.8396074,86.7700208,,,,,rivendell lodge     nepal
619993419,Makalu Restaurant and Lodge,way,guest_house,27.8570426,86.7890856,,,,,makalu restaurant and lodge     nepal
619993421,Gomba Lodge,way,guest_house,27.8572651,86.7886486,,,,,gomba lodge     nepal
619993422,,way,guest_house,27.8574056,86.7884266,,,,,nan     nepal
619993433,Himalayan Lodge,way,guest_house,27.856516,86.7872439,,,,,himalayan lodge     nepal
619993575,Highland Sherpa Resort,way,guest_house,27.8542736,86.7904066,,,,,highland sherpa resort     nepal
619993579,Three Sister Lodge,way,guest_house,27.8542577,86.7900378,,,,,three sister lodge     nepal
620014650,Trekkers Loge & Restaurant,way,guest_house,27.867742,86.8059979,,,,,trekkers loge & restaurant     nepal
620032233,Dream Garden Lodge,way,guest_house,27.8213995,86.7314745,,,,,dream garden lodge     nepal
620032235,Three Sisters Lodge,way,guest_house,27.8219678,86.7311794,,,,,three sisters lodge     nepal
620065415,,way,guest_house,28.3561698,84.1044364,,,,,nan     nepal
620111341,,way,guest_house,28.3559215,83.7362775,,,,,nan     nepal
620111343,,way,guest_house,28.3557522,83.7361041,,,,,nan     nepal
620111354,Riverside Guesthouse & Waterfall Bar,way,guest_house,28.3506316,83.7430064,,,,,riverside guesthouse & waterfall bar     nepal
620391593,Phortse Tenga Guest House,way,guest_house,27.8473936,86.7425964,,,,,phortse tenga guest house     nepal
620391619,Bouddha Lodge & Restaurant,way,guest_house,27.8393912,86.735985,,,,,bouddha lodge & restaurant     nepal
620391623,Snow Land View Lodge & Restaurant,way,guest_house,27.8396223,86.7357053,,,,,snow land view lodge & restaurant     nepal
620391629,Mountain View Lodge & Restaurant,way,guest_house,27.8393206,86.7356599,,,,,mountain view lodge & restaurant     nepal
620391630,Hill Top Lodge & Restaurant,way,guest_house,27.8394445,86.7360975,,,,,hill top lodge & restaurant     nepal
620391631,Viewpoint Lodge,way,guest_house,27.8394023,86.7363977,,,,,viewpoint lodge     nepal
620696721,Tibet Lodge and Restaurant,way,guest_house,27.7783571,86.722155,,,,,tibet lodge and restaurant     nepal
620696724,Everest Guest House Lodge & Restaurant,way,guest_house,27.7781839,86.721937,,,,,everest guest house lodge & restaurant     nepal
620696732,Buddha Lodge,way,guest_house,27.7788366,86.722383,,,,,buddha lodge     nepal
626393231,Tripel Five Hotel,way,hotel,28.0283715,82.4927907,Ghorahi Sub Metropolitan City 15,,,,tripel five hotel ghorahi sub metropolitan city 15    nepal
626393232,Vingreli Village Resort,way,hotel,28.0289186,82.4918988,Ghorahi Sub Metropolitan City 15,,,,vingreli village resort ghorahi sub metropolitan city 15    nepal
629040164,Tourist Information Center,way,information,27.6784258,85.2778597,,,,,tourist information center     nepal
638695001,New Pewa Guesthouse,way,guest_house,28.462413,84.8833949,,,,,new pewa guesthouse     nepal
638696405,Kham-Sangbo Hotel & Lodge,way,guest_house,28.4402487,84.9022794,,,,,kham-sangbo hotel & lodge     nepal
638703791,Chhumbeli Tibetan Yak Hotel,way,guest_house,28.4678531,84.9735066,,,,,chhumbeli tibetan yak hotel     nepal
638731849,Chumling Guest House,way,guest_house,28.4729381,84.9622188,,,,,chumling guest house     nepal
638745256,Milarepa Hotel & Lodge,way,guest_house,28.4897905,85.0435749,,,,,milarepa hotel & lodge     nepal
638767823,Nile Norling Guest House,way,guest_house,28.543527,85.1053821,,,,,nile norling guest house     nepal
639927970,Majestic Manaslu Cottages & Garden,way,guest_house,28.574272,84.7011625,,,,,majestic manaslu cottages & garden     nepal
639927971,Majestic Manaslu Cottages & Garden,way,guest_house,28.5742418,84.7008877,,,,,majestic manaslu cottages & garden     nepal
640006685,,way,guest_house,28.5739704,84.701814,,,,,nan     nepal
640023486,Norling,way,hotel,28.5872349,84.6410849,,,,,norling     nepal
640099115,Keshang Hotel,way,hotel,29.1166052,82.885677,,,,,keshang hotel     nepal
640103138,Samshana Hotel,way,guest_house,29.1387202,82.9030829,,,,,samshana hotel     nepal
640137027,Jharana Hotel,way,guest_house,29.1437235,82.9144199,,,,,jharana hotel     nepal
640367131,Yak Hotel,way,guest_house,28.650131,84.6329996,,,,,yak hotel     nepal
640375146,Larke La Hotel & Lodge,way,guest_house,28.658625,84.5845255,,,,,larke la hotel & lodge     nepal
640375148,Larke La Hotel & Lodge,way,guest_house,28.6587402,84.5846813,,,,,larke la hotel & lodge     nepal
640441362,Arun Valley Hotel and Lodge,way,hotel,27.1388468,87.2677815,Mahalaxmi Municipality 5,,,,arun valley hotel and lodge mahalaxmi municipality 5    nepal
642225687,Sandesh Lodge,way,guest_house,27.754029,86.7104111,,,,,sandesh lodge     nepal
642225690,Lopsang Friendship Lodge and Restaurant,way,guest_house,27.7661436,86.7235444,,,,,lopsang friendship lodge and restaurant     nepal
642521285,Hotel Sewa & Shopping Center,way,guest_house,27.8391577,86.7354705,,,,,hotel sewa & shopping center     nepal
642521290,Thamersku View Lodge & Restaurant,way,guest_house,27.8665048,86.731093,,,,,thamersku view lodge & restaurant     nepal
642521292,Himalayan Lodge,way,guest_house,27.8666672,86.7309985,,,,,himalayan lodge     nepal
643134440,Home Stay,way,hotel,28.2750527,83.7082625,Modi Rural Municipality,,,,home stay modi rural municipality    nepal
643386685,Kalpana Hotel,way,hotel,28.2856578,83.738304,,,,,kalpana hotel     nepal
643682868,Home Stay,way,hotel,28.2790513,83.7109874,Modi Rural Municipality,,,,home stay modi rural municipality    nepal
643716996,Maidan Durbar,way,attraction,28.2780598,83.6947227,Modi Rural Municipality,,,,maidan durbar modi rural municipality    nepal
644163160,Brotherhood Boys Hostel,way,hostel,27.6933039,85.3512311,Kathmandu,,,,brotherhood boys hostel kathmandu    nepal
644702735,Parbati Cave,way,attraction,28.2837083,83.7463787,Modi Rural Municipality,,,,parbati cave modi rural municipality    nepal
644748948,,way,hotel,28.2817998,83.7024579,Modi Rural Municipality,,,,nan modi rural municipality    nepal
644944657,,way,camp_site,28.3320259,83.6687381,,,,,nan     nepal
645352889,Thandeu,way,alpine_hut,29.7542085,81.8302293,,,,,thandeu     nepal
645998206,Tangle Camp Site,way,camp_site,28.3133875,83.7364022,Modi Gaunpalika,,,,tangle camp site modi gaunpalika    nepal
647180497,Green tara child heaven school hostel,way,hostel,27.7355094,85.3783878,,,,,green tara child heaven school hostel     nepal
650918597,Hotel Darwin,way,hotel,27.721132,85.308505,Kathmandu,,,,hotel darwin kathmandu    nepal
651003807,,way,attraction,28.4069328,83.8230579,,,,,nan     nepal
651018760,Surya Heritage Hotel,way,hotel,27.7177111,85.3121829,,,,,surya heritage hotel     nepal
654875359,Classic Art Gallery,way,gallery,27.6792298,85.325767,,,,,classic art gallery     nepal
656983388,Hotel Doko,way,hotel,28.0390551,82.4862376,Ghorahi Sub Metropolitan City,,,,hotel doko ghorahi sub metropolitan city    nepal
660166896,mukteshwor dharmasala(धर्मशाला),way,guest_house,27.0083044,85.4845788,SARLAHI,,,,mukteshwor dharmasala(धर्मशाला) sarlahi    nepal
668138861,,way,hotel,27.5496663,85.5422253,,,,,nan     nepal
673789588,,way,apartment,27.686611,85.3314113,,,,,nan     nepal
676858731,Elbrus Home,way,hotel,27.7203638,85.3124794,,,,,elbrus home     nepal
676876773,Dorje Lakpa Hotel,way,hotel,27.8256817,85.4486677,,,,,dorje lakpa hotel     nepal
677824321,Royal Empire Boutique Hotel,way,hotel,27.7229146,85.3286017,,,,,royal empire boutique hotel     nepal
683659315,Kathmandu Friendly Home,way,hotel,27.7157247,85.3077194,Kathmandu,,,,kathmandu friendly home kathmandu    nepal
684435323,Himalayan Hotel & Lodge,way,hotel,29.1706783,82.9364955,,,,,himalayan hotel & lodge     nepal
686731982,Lying Lord Vishnu,way,artwork,27.7781738,85.3623417,,,,,lying lord vishnu     nepal
686731984,Tilicho House,way,hostel,27.7811926,85.3611136,,,,,tilicho house     nepal
689050030,Ghandruk Village Eco Lodge,way,guest_house,28.3761609,83.8071348,,,,,ghandruk village eco lodge     nepal
693801033,,way,alpine_hut,29.7833525,81.844459,,,,,nan     nepal
694089797,,way,guest_house,28.3002297,83.8582246,,,,,nan     nepal
694089801,Basanta Lodge,way,hotel,28.3013732,83.8539192,,,,,basanta lodge     nepal
697671029,,way,museum,27.7161131,85.4287189,,,,,nan     nepal
697976093,Hotel Sunrise View,way,hotel,27.7220867,85.5235304,,,,,hotel sunrise view     nepal
697981208,First Nature Homestay,way,guest_house,27.7221821,85.5255989,,,,,first nature homestay     nepal
701557193,saujan bhai's resident,way,apartment,28.2926301,83.9417748,,,,,saujan bhai's resident     nepal
702193120,,way,guest_house,28.2499499,84.1019601,,,,,nan     nepal
707546912,Kiwi Backpackers Hostel Pokhara,way,hostel,28.205549,83.9634731,Pokhara,,,,kiwi backpackers hostel pokhara pokhara    nepal
714422477,"Himalaya Hotel, Restaurant and Bar",way,hotel,30.1522972,81.3343182,,,,,"himalaya hotel, restaurant and bar     nepal"
714422484,Hotel Manasovar Restaurant and Bar,way,hotel,30.1518258,81.3335882,,,,,hotel manasovar restaurant and bar     nepal
718232438,Karnali Tatopani Hotel,way,hotel,29.7921141,81.9072597,,,,,karnali tatopani hotel     nepal
720793606,,way,hotel,29.533144,80.8109944,,,,,nan     nepal
720793607,,way,hotel,29.5332217,80.8109499,,,,,nan     nepal
721560581,Dristi,way,hotel,29.4571746,81.4810656,,,,,dristi     nepal
723382357,amit and sikendra resident,way,apartment,28.2924464,83.943118,,,,,amit and sikendra resident     nepal
723384821,sachina and asmita's apartment,way,apartment,28.2924411,83.9429861,,,,,sachina and asmita's apartment     nepal
728999249,,way,hotel,28.2820135,83.8761272,,,,,nan     nepal
729910298,,way,hotel,28.2591224,83.820289,,,,,nan     nepal
731748848,Sunakhada hotel,way,hotel,29.8430576,81.8888511,,,,,sunakhada hotel     nepal
736586766,Phoksundo Hotel,way,hotel,29.1415224,82.9110175,,,,,phoksundo hotel     nepal
736748300,Sunita Hotel,way,guest_house,29.0067781,82.9012379,,,,,sunita hotel     nepal
737265335,Changla Himal Hotel,way,hotel,29.9584555,81.8917311,,,,,changla himal hotel     nepal
737777835,Tarku Khola Hotel,way,hotel,30.0250301,81.7552568,,,,,tarku khola hotel     nepal
744316132,,way,hotel,28.4980592,83.8988691,,,,,nan     nepal
744316174,,way,hotel,28.4579238,83.8569666,,,,,nan     nepal
744821634,,way,hotel,28.3982741,83.8256818,,,,,nan     nepal
745239037,Picnic Spot,way,picnic_site,28.2900877,83.8208073,,,,,picnic spot     nepal
745288200,,way,camp_site,28.3461974,83.8232676,,,,,nan     nepal
746420053,"New Hotel Dolphin Sanfebagar,Achham",way,hotel,29.2341437,81.2041851,,,,,"new hotel dolphin sanfebagar,achham     nepal"
746420892,,way,hotel,29.2341621,81.2041679,,,,,nan     nepal
748558759,,way,attraction,28.2956273,83.7788026,,,,,nan     nepal
750336811,,way,camp_site,28.2305841,83.9200407,,,,,nan     nepal
750982157,Tashi Delek Hotel,way,hotel,28.5855866,84.6427633,,,,,tashi delek hotel     nepal
752713840,Hotel Countryside,way,guest_house,27.8909507,86.8288289,,,,,hotel countryside     nepal
753105658,Himalayan Eco Resort,way,guest_house,27.9540956,86.6937997,,,,,himalayan eco resort     nepal
756905491,,way,hotel,28.1239262,82.2917007,,,,,nan     nepal
757798563,sanjay Shresths Niwas,way,hotel,28.1033779,82.8559054,,,,,sanjay shresths niwas     nepal
760511892,kalabang ghaderi picnic spot,way,picnic_site,28.2136854,83.9069509,Pokhara,,,,kalabang ghaderi picnic spot pokhara    nepal
760528141,Pame Picnic Site,way,picnic_site,28.2354965,83.905168,,,,,pame picnic site     nepal
762513063,Hotel Natural Beauty,way,hotel,28.8134484,80.5534646,Attariya,,,,hotel natural beauty attariya    nepal
768257013,,way,apartment,28.1027544,82.8551636,,,,,nan     nepal
771516561,,way,hostel,27.4884474,83.4467427,,,,,nan     nepal
776777849,Rajkumar hotel,way,hotel,26.656561,86.1948038,,,,,rajkumar hotel     nepal
776777860,Krish hotel,way,hotel,26.6567224,86.1939416,,,,,krish hotel     nepal
779098724,,way,hotel,27.6299929,85.5815233,,,,,nan     nepal
779098725,Jungle Villa Resort,way,hotel,27.5594424,84.3380988,,,,,jungle villa resort     nepal
780272366,KolDada Tharu Homestay,way,hotel,28.5931498,81.5783982,Birendranagar,,,,koldada tharu homestay birendranagar    nepal
789213622,Sungavha Hotel,way,hotel,28.1843235,81.4789387,,,,,sungavha hotel     nepal
806469680,राप्ति शान्ति पार्क,way,picnic_site,28.1454159,82.3172971,,,,,राप्ति शान्ति पार्क     nepal
808966104,Family Sweet house,way,hotel,26.4871711,87.2763416,,,,,family sweet house     nepal
814783115,,way,hostel,28.6458986,84.1049189,,,,,nan     nepal
821341637,Shrestha Hotel,way,hotel,27.1214066,85.3549682,,,,,shrestha hotel     nepal
833497160,Hotel Saisa,way,hotel,28.2120533,83.9804508,,,,,hotel saisa     nepal
834067633,Srijana hotel and lodge,way,hotel,29.4105158,81.7159385,,,,,srijana hotel and lodge     nepal
834153667,,way,hotel,27.8748084,83.3655649,,,,,nan     nepal
834893631,Galaxy Hotel,way,hotel,28.5307252,81.119723,,,,,galaxy hotel     nepal
835072695,SOS Youth Facility Bharatpur ( Girls Hostel),way,hostel,27.6546732,84.4303813,,,,,sos youth facility bharatpur ( girls hostel)     nepal
842704618,Hotel Rhino,way,hotel,29.2985238,80.5886416,,,,,hotel rhino     nepal
842704641,,way,hotel,29.2989798,80.5883515,,,,,nan     nepal
843960293,,way,attraction,28.8597513,80.5669525,,,,,nan     nepal
844008361,,way,attraction,28.8778718,80.5796258,,,,,nan     nepal
846888396,Hotel Morning View,way,guest_house,28.0919387,85.3814911,,,,,hotel morning view     nepal
846888397,Hotel Morning View,way,guest_house,28.0919436,85.3813208,,,,,hotel morning view     nepal
846888399,Hotel Mount Rest View,way,hotel,28.092501,85.3800398,,,,,hotel mount rest view     nepal
846908755,Hotel Namaste,way,alpine_hut,28.0838894,85.4101771,,,,,hotel namaste     nepal
846908756,Hotel Tibet,way,guest_house,28.0838364,85.4098422,Gosainkund,,,,hotel tibet gosainkund    nepal
847869393,Holiday Homestay,way,guest_house,28.2115099,85.3586151,Lingling,,,,holiday homestay lingling    nepal
873453682,,way,guest_house,27.8309112,85.4491032,,,,,nan     nepal
880273881,,way,hostel,26.9778748,87.3389435,,,,,nan     nepal
880273882,,way,hostel,26.9778388,87.3389151,,,,,nan     nepal
880273883,,way,hostel,26.9778017,87.3388868,,,,,nan     nepal
880273884,,way,hostel,26.9777692,87.3388616,,,,,nan     nepal
880273885,,way,hostel,26.9777078,87.3388154,,,,,nan     nepal
880273887,,way,hostel,26.9777188,87.339411,,,,,nan     nepal
880273890,,way,hostel,26.9775165,87.3390797,,,,,nan     nepal
881829922,,way,attraction,28.8779351,80.5796105,,,,,nan     nepal
884502389,New Mera Panch Pokhari Restaurant Lodge,way,guest_house,27.6168793,86.8447652,,,,,new mera panch pokhari restaurant lodge     nepal
884502415,Himalayan Lodge & Cafe with Bakery,way,guest_house,27.6415061,86.803567,,,,,himalayan lodge & cafe with bakery     nepal
884502416,,way,guest_house,27.6417173,86.8032381,,,,,nan     nepal
885351461,Low Camp Guest House,way,guest_house,28.4031042,83.8572047,,,,,low camp guest house     nepal
886713927,,way,guest_house,27.8899776,85.4762582,,,,,nan     nepal
887353815,Kanchenjunga Iceland,way,alpine_hut,27.7898693,88.03564,,,,,kanchenjunga iceland     nepal
887928996,,way,artwork,27.6699571,85.4214594,,,,,nan     nepal
899870388,हात्ति ढुङ्गा क्षेत्र,way,attraction,28.016785,82.3072663,,,,,हात्ति ढुङ्गा क्षेत्र     nepal
900236471,Bahunthan Tourist Area,way,attraction,27.9897463,83.7455325,,,,,bahunthan tourist area     nepal
905296423,KGH Hotel,way,hotel,27.7152835,85.3095397,,,,,kgh hotel     nepal
905518415,Museum of Nepali Art,way,museum,27.7150597,85.3097838,,,,,museum of nepali art     nepal
905518416,Hotel Kathmandu Base Camp,way,hotel,27.7148984,85.3097623,,,,,hotel kathmandu base camp     nepal
905654506,Bankatta Homestay,way,hostel,27.9490622,83.7952849,,,,,bankatta homestay     nepal
906776145,Hotel Bharatpur Town Residency,way,hotel,27.6811121,84.4403404,chitwan,,,,hotel bharatpur town residency chitwan    nepal
909603675,Sanskar Awash Griha Boys hostel,way,hostel,27.685463,85.3412586,,,,,sanskar awash griha boys hostel     nepal
909603683,Sanskar Awash Griha Girls hostel,way,hostel,27.6852164,85.3415069,,,,,sanskar awash griha girls hostel     nepal
911294149,Asian Boys Hostel,way,hostel,27.6915475,85.3452884,,,,,asian boys hostel     nepal
911431217,,way,attraction,27.9719889,82.4458384,,,,,nan     nepal
911692475,daskinkali boys hostel,way,hostel,27.6983698,85.3424927,,,,,daskinkali boys hostel     nepal
913170315,पशुपतीनाथ,way,attraction,27.7104647,85.3486653,,,,,पशुपतीनाथ     nepal
914295300,Madan Smirti Picnic Park,way,picnic_site,27.8841607,83.9115712,साँखर (Sankhar),,,,madan smirti picnic park साँखर (sankhar)    nepal
914682853,Hotel International,way,guest_house,27.7028811,85.3508291,,,,,hotel international     nepal
916734519,,way,hostel,27.6916522,85.3353982,Kathmandu,,,,nan kathmandu    nepal
916734528,Anshu And Asim Girls Hostel,way,hostel,27.6916458,85.3355313,Kathmandu,,,,anshu and asim girls hostel kathmandu    nepal
916756472,Raica Boys Hostel Block C,way,hostel,27.6838438,85.3351263,,,,,raica boys hostel block c     nepal
916756476,Raica Boys Hostel Block A,way,hostel,27.6839728,85.3347488,,,,,raica boys hostel block a     nepal
916898661,Kathmandu Girls Hostel,way,hostel,27.6930465,85.3386818,Kathmandu,,,,kathmandu girls hostel kathmandu    nepal
917675504,Hotel Mystic Mountain,way,hotel,27.698696,85.5245203,,,,,hotel mystic mountain     nepal
918106900,The Malla Hotel,way,hotel,27.7170521,85.3137684,Kathmandu,,,,the malla hotel kathmandu    nepal
921145977,"Sanarch Girls Home, Block B",way,hostel,27.6834308,85.3351165,,,,,"sanarch girls home, block b     nepal"
922391135,,way,hotel,28.6387387,82.4504831,musikot,,,,nan musikot    nepal
922509026,Disneyland Pokhara,way,theme_park,28.2181964,83.9581005,,,,,disneyland pokhara     nepal
925549359,,way,picnic_site,27.707874,85.2452402,,,,,nan     nepal
927815084,Hotel Mountain View Parbat Inn,way,hotel,28.2141405,83.6773024,,,,,hotel mountain view parbat inn     nepal
930203320,Divya Girls Hostel,way,hostel,27.621491,85.53958,,,,,divya girls hostel     nepal
936108832,Pangsang Lodge,way,alpine_hut,28.1626682,85.1720843,,,,,pangsang lodge     nepal
936800929,,way,hotel,27.5596968,83.7722326,,,,,nan     nepal
938743494,Everest Hotel,way,hotel,27.6892736,85.333624,,,,,everest hotel     nepal
941432691,Krystal Khaja Ghar,way,hotel,27.8570041,84.0804063,Dedgaun,,,,krystal khaja ghar dedgaun    nepal
945648098,,way,hostel,26.9669536,85.6173309,,,,,nan     nepal
950180202,Himalayan Lodge - Kiraule,way,alpine_hut,27.5463219,86.8154924,,,,,himalayan lodge - kiraule     nepal
950640239,Komal Hotel,way,hotel,26.9290835,85.9562677,Dhalkebar,,,,komal hotel dhalkebar    nepal
951466431,Stone Spout,way,attraction,27.712009,85.305953,,,,,stone spout     nepal
952411298,Jama Masjid,way,museum,27.01958,84.8078368,,,,,jama masjid     nepal
954002091,,way,hostel,27.6740093,85.4155528,,,,,nan     nepal
954002092,Araniko Hostel,way,hostel,27.6742739,85.4172024,,,,,araniko hostel     nepal
954153629,Exchange,way,information,27.6714444,85.4177292,,,,,exchange     nepal
954329317,Siddhartha School Hostel,way,hostel,26.6646885,87.7045064,,,,,siddhartha school hostel     nepal
956567795,Palm Hotel,way,hotel,27.5521094,83.0523419,,,,,palm hotel     nepal
961249379,,way,artwork,27.6765337,84.2115685,,,,,nan     nepal
962358135,,way,hostel,27.4886833,83.4474155,,,,,nan     nepal
962358136,,way,hostel,27.4887959,83.4474817,,,,,nan     nepal
962358137,,way,hostel,27.4886109,83.4476745,,,,,nan     nepal
962358138,,way,hostel,27.4887186,83.4476284,,,,,nan     nepal
962358139,,way,hostel,27.4886689,83.4477445,,,,,nan     nepal
962560305,,way,artwork,27.6772449,84.2119195,,,,,nan     nepal
964458691,Nice View Guest House and Restaurant,way,guest_house,28.3574639,83.7350683,,,,,nice view guest house and restaurant     nepal
969736370,Holiday Inn,way,guest_house,27.855149,86.7858815,,,,,holiday inn     nepal
969799617,Buddha Lodge&Restaurant,way,guest_house,27.8227903,86.718465,,,,,buddha lodge&restaurant     nepal
980749451,Shivalaya Resort,way,attraction,28.1759272,84.0882048,,,,,shivalaya resort     nepal
984257827,bhok niwaran kendra,way,hotel,27.6871498,83.4796794,butwal,,,,bhok niwaran kendra butwal    nepal
996854538,,way,guest_house,28.6813269,84.1998746,,,,,nan     nepal
997420223,,way,guest_house,28.6809717,84.1993743,,,,,nan     nepal
1001058134,,way,guest_house,28.6814349,84.1991125,,,,,nan     nepal
1008106816,,way,picnic_site,27.6627386,83.274833,,,,,nan     nepal
1011035921,Mini Hostel,way,hostel,28.2606551,83.9776954,,,,,mini hostel     nepal
1012357708,,way,hotel,27.5802164,84.4915293,,,,,nan     nepal
1012357714,,way,hotel,27.5835549,84.4890838,,,,,nan     nepal
1012538777,,way,guest_house,27.7069841,83.2525182,,,,,nan     nepal
1012777813,,way,hotel,27.590998,84.5083393,,,,,nan     nepal
1013993403,Tibet Guest House & Restaurant,way,guest_house,28.6489524,84.1013866,,,,,tibet guest house & restaurant     nepal
1016079354,Buddha park,way,theme_park,27.6219802,85.541325,,,,,buddha park     nepal
1018989857,PG girls hostel,way,hostel,27.6493472,84.3472006,,,,,pg girls hostel     nepal
1020723508,Smlect Girls Hostel,way,hostel,27.6500806,84.3483904,,,,,smlect girls hostel     nepal
1022317421,"province museum, dhankuta",way,museum,26.9801609,87.3437051,Dhankuta,,,,"province museum, dhankuta dhankuta    nepal"
1029571260,,way,guest_house,28.7726441,84.2733279,,,,,nan     nepal
