Source,Destination,District,Province,Transport Cost (USD),Food Cost/Day (USD),Accommodation/Night (USD),Local Taxi/Rick
Manang,Tache Village,Manang,Gandaki,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Nawalpur,Munde,Nawalpur,Gandaki,40-90,20-40,10-20,5-15,100-250,50-150,225-565
Gulmi,Dhurkot,Gulmi,Lumbini,40-90,20-40,10-20,5-15,100-250,50-150,225-565
Palpa,Rambha,Palpa,Lumbini,30-70,20-40,10-20,5-15,100-250,50-150,215-545
Arghakhanchi,Chhatradev,Arghakhanchi,Lumbini,40-90,20-40,10-20,5-15,100-250,50-150,225-565
Pyuthan,Swargadwari Rural,Pyuthan,Lumbini,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Rolpa,Thawang,Rolpa,Lumbini,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Rukum East,Bhumey,Rukum East,Lumbini,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Surkhet,Latikoili,Surkhet,Karnali,20-50,15-30,10-20,3-10,80-200,30-100,158-410
Dailekh,Narayan Municipality,Dailekh,Karnali,30-70,20-40,10-20,5-15,100-250,50-150,215-545
Kalikot,Raskot,Kalikot,Karnali,60-120,25-50,10-20,5-15,100-250,50-150,250-605
Humla,Yari,Humla,Karnali,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Mugu,Soru Village,Mugu,Karnali,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Bajura,Kolti,Bajura,Sudurpashchim,60-120,20-40,10-20,5-15,100-250,50-150,245-595
Bajhang,Saipal Rural,Bajhang,Sudurpashchim,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Doti,Purbichauki,Doti,Sudurpashchim,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Baitadi,Dilasaini,Baitadi,Sudurpashchim,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Darchula,Byas Rural,Darchula,Sudurpashchim,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Kathmandu,Yarsa Village,Rasuwa,Bagmati,120-250,35-70,20-40,50-120,20-70,100-250,345-800
Pokhara,Pocho Village,Kaski,Gandaki,50-120,30-60,10-20,10-30,20-60,50-150,170-440
Biratnagar,Salpa Pass,Bhojpur,Koshi,150-300,40-80,20-50,50-120,20-70,150-350,430-970
Nepalgunj,Chankheli Himal,Humla,Karnali,400-800,60-120,50-100,300-600,20-100,400-800,1230-2420
Kathmandu,Dhadingbesi,Dhading,Bagmati,30-80,25-50,10-20,0-20,20-60,40-120,125-350
Pokhara,Nangdi Village,Myagdi,Gandaki,80-160,35-70,15-30,20-50,20-70,100-250,270-630
Dharan,Mai Valley,Ilam,Koshi,60-140,30-60,10-30,10-40,20-70,80-200,210-540
Butwal,Taulihawa,Kapilvastu,Lumbini,20-60,20-40,5-15,0-10,20-60,30-100,95-285
Kathmandu,Panchase,Gandaki,Gandaki,70-150,30-60,10-30,20-50,20-60,80-200,230-550
Birgunj,Gadhimai Temple,Bara,Madhesh,10-40,15-35,5-10,0-10,20-50,20-80,70-225
Pokhara,Kopra Ridge,Myagdi,Gandaki,100-220,40-80,20-40,50-100,20-70,150-350,380-860
Kathmandu,Bhairav Kunda,Sindhupalchok,Bagmati,100-220,40-80,20-50,50-120,20-70,150-350,380-890
Surkhet,Chhedagad,Jajarkot,Karnali,80-180,30-60,10-30,20-50,20-60,80-200,240-580
Pokhara,Bhujung,Lamjung,Gandaki,50-120,30-60,10-20,20-50,20-70,80-180,210-500
Dhangadhi,Jogbudha,Dadeldhura,Sudurpaschim,60-150,25-50,10-30,10-30,20-60,80-150,205-470
Kathmandu,Rolwaling,Dolakha,Bagmati,150-300,45-90,20-50,100-250,20-80,200-450,535-1220
Biratnagar,Chainpur,Sankhuwasabha,Koshi,100-220,35-70,20-40,20-60,20-70,120-300,315-760
Nepalgunj,Sinja Valley,Jumla,Karnali,200-450,40-80,30-60,30-100,20-70,150-300,470-1060
Kathmandu,Phaplu,Solukhumbu,Koshi,150-300,40-80,20-50,30-100,20-70,100-300,360-900
Pokhara,Kahun Danda,Kaski,Gandaki,10-40,20-40,5-10,0-10,20-50,30-100,85-250
Dharan,Temke Danda,Bhojpur,Koshi,100-220,35-70,20-40,20-60,20-70,120-250,315-710
Butwal,Palpa Rani Mahal,Palpa,Lumbini,40-100,25-50,10-20,0-10,20-60,50-150,145-390
Kathmandu,Sailung,Dolakha,Bagmati,70-160,35-70,20-40,30-80,20-70,100-250,275-670
Pokhara,Thakali Village,Mustang,Gandaki,120-250,40-80,20-50,30-80,20-70,150-300,380-830
Birgunj,Patan Durbar Square,Lalitpur,Bagmati,50-120,25-50,10-20,10-20,30-80,80-200,205-490
Surkhet,Rukumkot,Rukum West,Karnali,100-250,35-70,20-40,20-60,20-70,100-250,295-740
Kathmandu,Nuwakot Trek,Nuwakot,Bagmati,40-100,30-60,10-20,10-30,20-60,50-150,160-420
Pokhara,Lwang Village,Kaski,Gandaki,30-80,25-50,5-15,10-20,20-60,50-120,140-345
Dhangadhi,Api Base Camp,Darchula,Sudurpaschim,300-600,50-100,40-80,100-300,20-80,300-700,810-1860
Kathmandu,Timal,Kavrepalanchok,Bagmati,30-80,25-50,10-20,0-20,20-60,50-120,135-350
Biratnagar,Hatuwagadhi,Bhojpur,Koshi,80-180,30-60,10-30,20-50,20-70,100-250,260-640
Nepalgunj,Chisapani,Bardiya,Lumbini,30-80,25-50,10-20,20-50,20-70,50-150,155-420
Pokhara,Ghalegaun,Lamjung,Gandaki,40-100,30-60,10-20,20-50,20-70,80-200,200-500
Kathmandu,Indrasarovar,Makwanpur,Bagmati,30-80,25-50,10-20,0-10,20-60,50-120,135-340
Dharan,Mai Pokhari,Ilam,Koshi,40-100,25-50,10-20,10-30,20-70,80-200,195-490
Butwal,Resunga,Gulmi,Lumbini,40-100,25-50,10-20,10-20,20-60,50-150,155-400
Pokhara,Rupa Lake,Kaski,Gandaki,10-40,20-40,5-10,0-10,20-50,30-100,85-250
Kathmandu,Kushma,Parbat,Gandaki,80-150,25-50,10-20,0-20,20-60,50-150,185-450
Birgunj,Janaki Mandir,Dhanusha,Madhesh,20-60,20-40,5-15,0-10,20-60,50-150,115-335
Surkhet,Dolpa,Dolpa,Karnali,300-700,60-120,50-100,500-900,20-100,500-900,1430-2820
Pokhara,Barpak,Gorkha,Gandaki,70-150,30-60,10-30,20-60,20-70,80-200,230-570
Kathmandu,Tamang Heritage Trail,Rasuwa,Bagmati,80-180,35-70,20-40,50-120,20-70,100-250,305-730
Dharan,Pathibhara Falls,Taplejung,Koshi,200-450,50-100,30-70,100-250,20-80,300-600,700-1550
Butwal,Tansen Palpa,Palpa,Lumbini,40-100,25-50,10-20,10-30,20-70,80-200,185-490
Pokhara,Kapuche Lake,Kaski,Gandaki,80-160,35-70,20-40,30-80,20-70,100-250,285-670
Kathmandu,Maratika,Khotang,Koshi,150-300,40-80,20-50,30-80,20-70,100-250,360-830
20,3-10,50-150,20-80,118-330
Ilam,Chhintapu,Ilam,Koshi,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Ilam,Sandakpur Rural,Ilam,Koshi,80-150,25-50,10-20,10-20,150-300,100-200,375-740
Dhankuta,Mounabudhuk,Dhankuta,Koshi,60-120,20-40,10-20,5-15,100-250,50-150,245-595
Terhathum,Menkhaya,Terhathum,Koshi,80-150,25-50,10-20,10-20,150-300,100-200,375-740
Panchthar,Lungchung,Panchthar,Koshi,90-160,25-50,10-20,10-20,150-300,100-200,385-750
Taplejung,Phaktanglung,Taplejung,Koshi,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Sankhuwasabha,Chepuwa,Sankhuwasabha,Koshi,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Bhojpur,Dobato,Bhojpur,Koshi,100-180,25-50,10-20,10-20,150-300,100-200,395-770
Khotang,Halesi Rural,Khotang,Koshi,70-130,20-40,10-20,5-15,100-250,50-150,255-605
Okhaldhunga,Khijidemba,Okhaldhunga,Koshi,100-180,25-50,10-20,10-20,150-300,100-200,395-770
Solukhumbu,Chaulakharka,Solukhumbu,Koshi,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Udayapur,Tawa Khola,Udayapur,Koshi,60-120,20-40,10-20,5-15,100-250,50-150,245-595
Saptari,Agni Mandir,Saptari,Madhesh,10-25,15-30,10-20,3-10,50-150,20-80,108-315
Siraha,Karjanha,Siraha,Madhesh,10-25,15-30,10-20,3-10,50-150,20-80,108-315
Dhanusha,Mukhiyapatti,Dhanusha,Madhesh,10-25,15-30,10-20,3-10,50-150,20-80,108-315
Mahottari,Matihani,Mahottari,Madhesh,10-25,15-30,10-20,3-10,50-150,20-80,108-315
Rautahat,Phatuwa Forest,Rautahat,Madhesh,30-60,15-30,10-20,3-10,80-200,30-100,168-420
Makwanpur,Bagmati Village,Makwanpur,Bagmati,40-80,20-40,10-20,5-15,100-250,50-150,225-555
Makwanpur,Raksirang,Makwanpur,Bagmati,80-150,25-50,10-20,10-20,150-300,100-200,375-740
Dhading,Jyamrung,Dhading,Bagmati,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Nuwakot,Duipipal,Nuwakot,Bagmati,40-90,20-40,10-20,5-15,100-250,50-150,225-565
Rasuwa,Dhunche Rural,Rasuwa,Bagmati,0,80-150,0,100-150,800-1200,600-1000,1580-2500
Sindhupalchok,Panch Pokhari Village,Sindhupalchok,Bagmati,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Dolakha,Gaurishankar,Dolakha,Bagmati,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Ramechhap,Doramba Village,Ramechhap,Bagmati,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Sindhuli,Harinash,Sindhuli,Bagmati,60-120,20-40,10-20,5-15,100-250,50-150,245-595
Kavre,Chauri Deurali,Kavre,Bagmati,40-80,20-40,10-20,5-15,100-250,50-150,225-555
Gorkha,Prok,Gorkha,Gandaki,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Gorkha,Nubri,Gorkha,Gandaki,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Lamjung,Siurung,Lamjung,Gandaki,60-120,25-50,10-20,10-20,150-300,100-200,355-710
Tanahun,Raipur,Tanahun,Gandaki,40-90,20-40,10-20,5-15,100-250,50-150,225-565
Syangja,Biruwa,Syangja,Gandaki,40-90,20-40,10-20,5-15,100-250,50-150,225-565
Parbat,Bangsing,Parbat,Gandaki,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Baglung,Adhikarichaur,Baglung,Gandaki,80-150,25-50,10-20,10-20,150-300,100-200,375-740
Myagdi,Narchyang,Myagdi,Gandaki,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Kaski,Sikles Rural,Kaski,Gandaki,50-100,25-50,10-20,5-15,150-300,100-200,340-685
Mustang,Tetang,Mustang,Gandaki,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Manang,Khangsar,Manang,Gandaki,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Nawalpur,Kawasoti Rural,Nawalpur,Gandaki,30-70,20-40,10-20,5-15,100-250,50-150,215-545
Gulmi,Isma,Gulmi,Lumbini,40-90,20-40,10-20,5-15,100-250,50-150,225-565
Palpa,Rambhapur,Palpa,Lumbini,40-90,20-40,10-20,5-15,100-250,50-150,225-565
Arghakhanchi,Bhumikasthan,Arghakhanchi,Lumbini,40-90,20-40,10-20,5-15,100-250,50-150,225-565
Pyuthan,Mandavi,Pyuthan,Lumbini,60-120,20-40,10-20,5-15,100-250,50-150,245-595
Rolpa,Thawang Village,Rolpa,Lumbini,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Rukum East,Putha Himal,Rukum East,Lumbini,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Surkhet,Chingad,Surkhet,Karnali,40-90,20-40,10-20,5-15,100-250,50-150,225-565
Dailekh,Aathbis,Dailekh,Karnali,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Kalikot,Naraharinath,Kalikot,Karnali,80-150,25-50,10-20,10-20,150-300,100-200,375-740
Humla,Limi Valley,Humla,Karnali,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Mugu,Khatyad,Mugu,Karnali,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Bajura,Himali Village,Bajura,Sudurpashchim,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Bajhang,Bunggal,Bajhang,Sudurpashchim,80-150,25-50,10-20,10-20,150-300,100-200,375-740
Doti,Jorayal,Doti,Sudurpashchim,60-120,20-40,10-20,5-15,100-250,50-150,245-595
Baitadi,Dasharathchand Rural,Baitadi,Sudurpashchim,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Darchula,Ranathati,Darchula,Sudurpashchim,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Kathmandu,Chisapani,Sindhupalchok,Bagmati,40-100,25-50,10-20,10-30,20-60,50-150,155-410
Pokhara,Khudi,Lamjung,Gandaki,40-100,25-50,10-20,10-30,20-60,50-120,145-380
Biratnagar,Mai Pokhari,Ilam,Koshi,50-120,25-50,10-20,10-30,20-70,80-200,195-490
Nepalgunj,Kumari Lake,Jumla,Karnali,180-400,40-80,30-60,50-150,20-70,150-350,470-1110
Kathmandu,Chautara,Sindhupalchok,Bagmati,30-80,25-50,10-20,0-20,20-60,40-120,125-350
Pokhara,Kori Danda,Kaski,Gandaki,80-180,35-70,15-30,30-80,20-70,100-250,280-680
Dharan,Silichung,Sankhuwasabha,Koshi,250-500,50-100,30-70,100-250,20-80,300-600,750-1600
Butwal,Ruru Kshetra,Gulmi/Lumbini,Lumbini,40-100,25-50,10-20,10-20,20-60,50-150,155-400
Kathmandu,Dolpo Trek,Dolpa,Karnali,400-800,60-120,50-100,500-900,20-100,500-900,1530-2920
Pokhara,Titi Lake,Mustang,Gandaki,120-250,40-80,20-50,30-80,20-70,150-300,380-830
Birgunj,Simara,Bara,Madhesh,10-40,15-35,5-10,0-10,20-50,20-80,70-225
Surkhet,Rara Lake,Mugu,Karnali,200-500,40-80,30-60,50-150,20-70,150-400,490-1260
Kathmandu,Namo Buddha,Kavrepalanchok,Bagmati,20-60,20-40,5-15,0-10,20-60,40-120,105-305
Pokhara,Madi Valley,Kaski,Gandaki,30-80,25-50,5-15,10-20,20-60,50-120,140-345
Dhangadhi,Malikarjun,Darchula,Sudurpaschim,200-450,40-80,30-60,30-100,20-70,150-350,470-1110
Kathmandu,Numbur Himal,Ramechhap,Bagmati,120-250,40-80,20-50,50-120,20-70,150-350,400-920
Biratnagar,Maipokhari,Ilam,Koshi,40-100,25-50,10-20,10-30,20-70,80-200,195-490
Pokhara,Takdah Village,Mustang,Gandaki,150-300,40-80,20-50,30-80,20-70,150-350,410-930
Kathmandu,Ghyangfedi,Nuwakot,Bagmati,50-120,30-60,10-30,10-30,20-60,50-150,170-450
Nepalgunj,Jajarkot Khalanga,Jajarkot,Karnali,100-250,35-70,20-50,20-60,20-70,100-250,295-750
Pokhara,Chhomrong,Kaski,Gandaki,70-150,35-70,15-30,30-80,20-70,100-250,270-650
Dharan,Barun Valley,Sankhuwasabha,Koshi,250-600,60-120,40-80,150-300,20-100,400-800,920-2000
Kathmandu,Pharping,Kathmandu,Bagmati,10-40,20-40,5-10,0-10,20-50,30-100,85-250
Butwal,Rolpa Thabang,Rolpa,Lumbini,150-350,40-80,20-50,30-100,20-70,150-400,410-1050
Pokhara,Tarakang,Lamjung,Gandaki,60-130,30-60,10-20,20-50,20-60,70-150,210-470
Kathmandu,Melamchi,Sindhupalchok,Bagmati,40-100,25-50,10-20,0-20,20-60,50-120,145-370
Biratnagar,Arun River Valley,Sankhuwasabha,Koshi,150-350,40-80,20-50,50-150,20-80,200-400,480-1110
Pokhara,Khumai Danda,Kaski,Gandaki,50-120,30-60,10-20,20-50,20-60,80-180,210-490
Dhangadhi,Badimalika,Bajura,Sudurpaschim,250-600,50-100,40-80,100-300,20-80,300-600,760-1760
Kathmandu,Dhunche,Rasuwa,Bagmati,50-120,30-60,10-30,10-50,20-60,80-200,200-520
Pokhara,Lwang Village,Kaski,Gandaki,30-80,25-50,5-15,10-20,20-60,50-120,140-345
Nepalgunj,Tribeni,Dolpa,Karnali,300-600,50-100,40-80,100-300,20-80,300-600,810-1760
Kathmandu,Kakani,Nuwakot,Bagmati,20-50,20-40,5-10,0-10,20-50,30-100,95-260
Dharan,Pathivara Temple,Taplejung,Koshi,200-450,50-100,30-70,100-250,20-80,300-600,700-1550
Butwal,Bardiya National Park,Bardiya,Lumbini,100-220,30-60,10-30,50-100,30-80,150-300,370-790
Pokhara,Sikles,Kaski,Gandaki,70-150,30-60,10-30,20-50,20-60,80-200,230-550
Kathmandu,Bhaktapur,Bhaktapur,Bagmati,10-30,20-40,5-10,0-10,30-80,40-120,105-290
Birgunj,Hetauda,Makwanpur,Bagmati,10-50,20-40,5-15,0-10,20-60,30-100,85-275
Surkhet,Chaukune,Surkhet,Karnali,30-80,25-50,10-20,0-20,20-60,50-120,135-350
Pokhara,Dharapani,Manang,Gandaki,120-250,40-80,20-50,50-120,20-70,150-300,400-870
Kathmandu,Langtang Gosaikunda,Rasuwa,Bagmati,100-220,40-80,20-50,50-150,20-70,150-350,380-920
Dharan,Kanchenjunga,Taplejung,Koshi,300-700,60-120,50-100,300-600,20-100,500-900,1230-2520
Butwal,Palpa Rani Mahal,Palpa,Lumbini,40-100,25-50,10-20,0-10,20-60,50-150,145-390
Pokhara,Australian Camp,Kaski,Gandaki,30-70,25-50,5-15,10-20,20-60,50-150,140-365
Kathmandu,Kirtipur,Kathmandu,Bagmati,10-30,20-40,5-10,0-10,20-50,30-100,85-240
Biratnagar,Hile,Dhankuta,Koshi,40-100,25-50,10-20,0-20,20-60,50-150,145-400
Nepalgunj,Shey Phoksundo,Dolpa,Karnali,250-600,50-100,40-80,100-300,20-80,300-700
Ilam,Pyang,Ilam,Koshi,60-120,20-40,10-20,5-15,100-250,50-150,245-595
Ilam,Maipatal,Ilam,Koshi,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Jhapa,Haldibari,Jhapa,Koshi,15-30,15-30,10-20,3-10,50-150,20-80,113-320
Jhapa,Barhadashi,Jhapa,Koshi,15-30,15-30,10-20,3-10,50-150,20-80,113-320
Dhankuta,Leguwa,Dhankuta,Koshi,70-130,25-50,10-20,5-15,100-250,50-150,260-615
Dhankuta,Chhintang,Dhankuta,Koshi,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Terhathum,Chhathar,Terhathum,Koshi,80-150,25-50,10-20,10-20,150-300,100-200,375-740
Panchthar,Nagi,Panchthar,Koshi,90-160,25-50,10-20,10-20,150-300,100-200,385-750
Taplejung,Toribari,Taplejung,Koshi,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Sankhuwasabha,Bhotkhola,Sankhuwasabha,Koshi,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Bhojpur,Tyamkem,Bhojpur,Koshi,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Khotang,Aiselukharka,Khotang,Koshi,80-150,20-40,10-20,5-15,100-250,50-150,265-625
Okhaldhunga,Chisankhugadhi,Okhaldhunga,Koshi,90-160,25-50,10-20,10-20,150-300,100-200,385-750
Solukhumbu,Junbesi Rural,Solukhumbu,Koshi,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Udayapur,Rupatar,Udayapur,Koshi,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Saptari,Kanchanrup,Saptari,Madhesh,10-25,15-30,10-20,3-10,50-150,20-80,108-315
Siraha,Bishnupur,Siraha,Madhesh,10-25,15-30,10-20,3-10,50-150,20-80,108-315
Dhanusha,Dhalkebar Rural,Dhanusha,Madhesh,10-25,15-30,10-20,3-10,50-150,20-80,108-315
Mahottari,Pipra,Mahottari,Madhesh,10-25,15-30,10-20,3-10,50-150,20-80,108-315
Rautahat,Katahariya,Rautahat,Madhesh,20-50,15-30,10-20,3-10,80-200,30-100,158-410
Makwanpur,Manahari,Makwanpur,Bagmati,30-70,20-40,10-20,5-15,100-250,50-150,215-545
Makwanpur,Chisapani,Makwanpur,Bagmati,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Dhading,Ruby Valley,Dhading,Bagmati,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Nuwakot,Kimtang,Nuwakot,Bagmati,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Rasuwa,Haku,Rasuwa,Bagmati,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Sindhupalchok,Golche,Sindhupalchok,Bagmati,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Dolakha,Alampu,Dolakha,Bagmati,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Ramechhap,Gumdel,Ramechhap,Bagmati,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Sindhuli,Khaniyabas,Sindhuli,Bagmati,60-120,20-40,10-20,5-15,100-250,50-150,245-595
Kavre,Bethanchok,Kavre,Bagmati,30-70,20-40,10-20,5-15,100-250,50-150,215-545
Gorkha,Chumchet,Gorkha,Gandaki,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Gorkha,Sama Gaun,Gorkha,Gandaki,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Lamjung,Bhoje,Lamjung,Gandaki,70-130,25-50,10-20,10-20,150-300,100-200,375-740
Tanahun,Ghirang,Tanahun,Gandaki,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Syangja,Aruchaur,Syangja,Gandaki,40-90,20-40,10-20,5-15,100-250,50-150,225-565
Parbat,Bhurung Tatopani,Parbat,Gandaki,50-100,25-50,10-20,5-15,150-300,100-200,340-685
Baglung,Nisi,Baglung,Gandaki,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Myagdi,Kunaban,Myagdi,Gandaki,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Kaski,Tolka,Kaski,Gandaki,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Mustang,Chhusang,Mustang,Gandaki,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Manang,Naar Village,Manang,Gandaki,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Nawalpur,Bulingtar,Nawalpur,Gandaki,60-120,20-40,10-20,5-15,100-250,50-150,245-595
Gulmi,Madane,Gulmi,Lumbini,60-120,20-40,10-20,5-15,100-250,50-150,245-595
Palpa,Rampur Rural,Palpa,Lumbini,40-90,20-40,10-20,5-15,100-250,50-150,225-565
Arghakhanchi,Panena,Arghakhanchi,Lumbini,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Pyuthan,Jhimruk,Pyuthan,Lumbini,60-120,20-40,10-20,5-15,100-250,50-150,245-595
Rolpa,Gam,Rolpa,Lumbini,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Rukum East,Maikot,Rukum East,Lumbini,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Surkhet,Chhinchu,Surkhet,Karnali,40-80,20-40,10-20,5-15,100-200,50-120,225-475
Dailekh,Bhageshwar,Dailekh,Karnali,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Kalikot,Sanni Triveni,Kalikot,Karnali,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Humla,Darma,Humla,Karnali,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Mugu,Mugu Chhayanath,Mugu,Karnali,0,120-200,0,150-250,1200-1800,1000-1500,2470-3950
Bajura,Swamikartik,Bajura,Sudurpashchim,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Bajhang,Masta,Bajhang,Sudurpashchim,0,100-180,0,120-180,1000-1500,800-1200,2020-3240
Doti,Badinikedar,Doti,Sudurpashchim,60-120,20-40,10-20,5-15,100-250,50-150,245-595
Baitadi,Sigash,Baitadi,Sudurpashchim,70-130,25-50,10-20,10-20,150-300,100-200,375-740
Darchula,Malikarjun,Darchula,Sudurpashchim,50-100,20-40,10-20,5-15,100-250,50-150,235-575
Kathmandu,Tistung,Makwanpur,Bagmati,40-100,25-50,10-20,10-20,20-60,50-120,155-370
Pokhara,Treku Danda,Myagdi,Gandaki,90-180,35-70,20-40,30-80,20-70,120-250,315-690
Biratnagar,Silichung Peak,Sankhuwasabha,Koshi,250-550,50-100,40-80,150-300,20-100,350-700,860-1830
Nepalgunj,Martadi,Bajura,Sudurpaschim,250-500,40-80,30-70,50-150,20-70,200-400,590-1270
Kathmandu,Bandipur,Tanahun,Gandaki,60-140,30-60,10-30,10-20,30-80,80-200,220-530
Pokhara,Tal Village,Manang,Gandaki,120-250,40-80,20-50,50-120,20-70,150-300,400-870
Dharan,Makalu Base Camp,Sankhuwasabha,Koshi,300-700,60-120,50-100,200-400,20-100,500-900,1130-2320
Butwal,Jaljala,Rolpa,Lumbini,150-300,40-80,20-50,30-100,20-70,150-350,410-950
Kathmandu,Nepal Thok,Rasuwa,Bagmati,80-180,35-70,20-40,50-100,20-70,100-250,305-710
Pokhara,Bhujung,Lamjung,Gandaki,50-120,30-60,10-20,20-50,20-70,80-180,210-500
Biratnagar,Halesi,Khotang,Koshi,100-220,35-70,20-40,10-30,20-70,100-250,285-680
Nepalgunj,Simikot,Humla,Karnali,400-800,60-120,50-100,300-600,20-100,400-800,1230-2420
Kathmandu,Panauti,Kavrepalanchok,Bagmati,20-60,20-40,5-15,0-10,20-60,40-120,105-305
Pokhara,Kharka Village,Myagdi,Gandaki,100-200,40-80,20-40,30-80,20-70,150-300,360-770
Dhangadhi,Api Himal Base Camp,Darchula,Sudurpaschim,300-700,60-120,50-100,200-400,20-100,500-900,1130-2320
Kathmandu,Helambu,Sindhupalchok,Bagmati,80-180,35-70,20-40,30-80,20-70,100-250,285-690
Pokhara,Astam,Kaski,Gandaki,20-60,20-40,5-15,0-10,20-60,50-120,115-305
Dharan,Kumbhakarna Base Camp,Taplejung,Koshi,350-750,60-120,50-100,300-600,20-100,500-900,1280-2570
Butwal,Tansen,Palpa,Lumbini,40-100,25-50,10-20,10-20,20-70,80-200,185-460
Kathmandu,Nagarkot,Bhaktapur,Bagmati,20-50,20-40,5-10,0-10,30-80,50-150,125-340
Pokhara,Ghachok,Kaski,Gandaki,30-80,25-50,5-15,10-20,20-60,50-120,140-345
Biratnagar,Pathibhara,Taplejung,Koshi,250-550,50-100,40-80,100-250,20-100,300-600,760-1680
Nepalgunj,Kakrebihar,Surkhet,Karnali,40-100,25-50,10-20,0-10,20-60,50-150,145-390
Kathmandu,Lapchi,Rasuwa,Bagmati,120-250,40-80,20-50,100-200,20-70,150-350,450-1000
Pokhara,Mardi Himal,Kaski,Gandaki,80-160,35-70,15-30,30-80,20-70,100-250,280-660
Dharan,Barun Valley,Sankhuwasabha,Koshi,250-600,60-120,40-80,150-300,20-100,400-800,920-2000
Butwal,Kohalpur,Banke,Lumbini,50-120,25-50,10-20,0-20,20-60,50-150,155-420
Kathmandu,Chepang Trail,Chitwan,Bagmati,70-150,30-60,10-30,20-50,20-70,100-250,250-610
Pokhara,Lamachaur,Kaski,Gandaki,10-30,20-40,5-10,0-10,20-50,30-100,85-240
Biratnagar,Dhankuta,Dhankuta,Koshi,40-100,25-50,10-20,0-20,20-60,50-150,145-400
Surkhet,Mugu Village,Mugu,Karnali,200-500,40-80,30-60,50-150,20-70,150-400,490-1260
Kathmandu,Chitlang,Makwanpur,Bagmati,30-70,25-50,10-20,0-10,20-60,50-120,135-330
Pokhara,Marpha,Mustang,Gandaki,150-300,40-80,20-50,30-80,20-70,150-350,410-930
Dharan,Num Valley,Sankhuwasabha,Koshi,250-550,50-100,40-80,150-300,20-100,350-700,860-1830
Butwal,Tilaurakot,Kapilvastu,Lumbini,20-60,20-40,5-15,0-10,20-50,30-100,95-275
