key,city,area,district,province,display_name
"27.7450716,86.032292",कालिन्चोक गाउँपालिका,,दोलखा जिल्ला,बागमती प्रदेश,"कुरी, कालिन्चोक गाउँपालिका, दोलखा जिल्ला, बागमती प्रदेश, नेपाल"
"27.7443544,86.0332922",कालिन्चोक गाउँपालिका,,दोलखा जिल्ला,बागमती प्रदेश,"कुरी, कालिन्चोक गाउँपालिका, दोलखा जिल्ला, बागमती प्रदेश, नेपाल"
"27.7463368,86.0317296",कालिन्चोक गाउँपालिका,,दोलखा जिल्ला,बागमती प्रदेश,"कुरी, कालिन्चोक गाउँपालिका, दोलखा जिल्ला, बागमती प्रदेश, नेपाल"
"27.7452432,86.0316775",कालिन्चोक गाउँपालिका,,दोलखा जिल्ला,बागमती प्रदेश,"कुरी, कालिन्चोक गाउँपालिका, दोलखा जिल्ला, बागमती प्रदेश, नेपाल"
"27.7457732,86.0307181",त्रिपुरासुन्दरी गाउँपालिका,,सिन्धुपाल्चोक जिल्ला,बागमती प्रदेश,"Tripurasundari-02, त्रिपुरासुन्दरी गाउँपालिका, सिन्धुपाल्चोक जिल्ला, बागमती प्रदेश, नेपाल"
"27.745135,86.0321369",कालिन्चोक गाउँपालिका,,दोलखा जिल्ला,बागमती प्रदेश,"कुरी, कालिन्चोक गाउँपालिका, दोलखा जिल्ला, बागमती प्रदेश, नेपाल"
"27.7476047,86.0318116",कालिन्चोक गाउँपालिका,,दोलखा जिल्ला,बागमती प्रदेश,"कुरी, कालिन्चोक गाउँपालिका, दोलखा जिल्ला, बागमती प्रदेश, नेपाल"
"27.7473512,86.0315118",त्रिपुरासुन्दरी गाउँपालिका,,सिन्धुपाल्चोक जिल्ला,बागमती प्रदेश,"Tripurasundari-02, त्रिपुरासुन्दरी गाउँपालिका, सिन्धुपाल्चोक जिल्ला, बागमती प्रदेश, नेपाल"
"27.7484521,86.0318627",कालिन्चोक गाउँपालिका,,दोलखा जिल्ला,बागमती प्रदेश,"कुरी, कालिन्चोक गाउँपालिका, दोलखा जिल्ला, बागमती प्रदेश, नेपाल"
"27.7480332,86.0316525",कालिन्चोक गाउँपालिका,,दोलखा जिल्ला,बागमती प्रदेश,"कुरी, कालिन्चोक गाउँपालिका, दोलखा जिल्ला, बागमती प्रदेश, नेपाल"
"27.7485055,86.0316595",कालिन्चोक गाउँपालिका,,दोलखा जिल्ला,बागमती प्रदेश,"कुरी, कालिन्चोक गाउँपालिका, दोलखा जिल्ला, बागमती प्रदेश, नेपाल"
"27.7475913,86.0314951",त्रिपुरासुन्दरी गाउँपालिका,,सिन्धुपाल्चोक जिल्ला,बागमती प्रदेश,"Tripurasundari-02, त्रिपुरासुन्दरी गाउँपालिका, सिन्धुपाल्चोक जिल्ला, बागमती प्रदेश, नेपाल"
"27.7470369,86.031866",कालिन्चोक गाउँपालिका,,दोलखा जिल्ला,बागमती प्रदेश,"कुरी, कालिन्चोक गाउँपालिका, दोलखा जिल्ला, बागमती प्रदेश, नेपाल"
"27.7207937,86.0188753",भीमेश्वर नगरपालिका,,दोलखा जिल्ला,बागमती प्रदेश,"Bhimeshwor-01, भीमेश्वर नगरपालिका, दोलखा जिल्ला, बागमती प्रदेश, नेपाल"
"27.6860782,86.0260891",भीमेश्वर नगरपालिका,सुस्पा छेमावती,दोलखा जिल्ला,बागमती प्रदेश,"सुस्पा छेमावती, Bhimeshwor-01, भीमेश्वर नगरपालिका, दोलखा जिल्ला, बागमती प्रदेश, 45500, नेपाल"
"27.668083,86.0435249",भीमेश्वर,,दोलखा जिल्ला,बागमती प्रदेश,"Bhimeshwor-06, भीमेश्वर, भीमेश्वर नगरपालिका, दोलखा जिल्ला, बागमती प्रदेश, नेपाल"
"27.665462,86.0464213",भीमेश्वर नगरपालिका,,दोलखा जिल्ला,बागमती प्रदेश,"Bhimeshwor-06, भीमेश्वर नगरपालिका, दोलखा जिल्ला, बागमती प्रदेश, नेपाल"
"27.683674,85.9253687",लिसङ्खु पाखर गाउँपालिका,,सिन्धुपाल्चोक जिल्ला,बागमती प्रदेश,"मुढे, Lisangkhu Pakhar-05, लिसङ्खु पाखर गाउँपालिका, सिन्धुपाल्चोक जिल्ला, बागमती प्रदेश, नेपाल"
"27.6708835,86.0360137",भीमेश्वर नगरपालिका,,दोलखा जिल्ला,बागमती प्रदेश,"Bhimeshwor-06, भीमेश्वर नगरपालिका, दोलखा जिल्ला, बागमती प्रदेश, नेपाल"
"27.6246685,85.5752256",धुलिखेल,,काभ्रेपलाञ्चोक जिल्ला,बागमती प्रदेश,"जोगीथुम्का, Dhulikhel-08, धुलिखेल, दुधौली नगरपालिका, काभ्रेपलाञ्चोक जिल्ला, बागमती प्रदेश, 45200, नेपाल"
"27.6249101,85.5751365",धुलिखेल,,काभ्रेपलाञ्चोक जिल्ला,बागमती प्रदेश,"जोगीथुम्का, Dhulikhel-08, धुलिखेल, दुधौली नगरपालिका, काभ्रेपलाञ्चोक जिल्ला, बागमती प्रदेश, 45200, नेपाल"
"28.704655,80.5894818",धनगढी,,कैलाली,सुदूरपश्चिम प्रदेश,"Dhangadhi-01, धनगढी, Dhangadhi, कैलाली, सुदूरपश्चिम प्रदेश, नेपाल"
"26.9798942,85.9189662",मिथिला नगरपालिका,,धनुषा जिल्ला,मधेश प्रदेश,"Mithila-10, मिथिला नगरपालिका, धनुषा जिल्ला, मधेश प्रदेश, नेपाल"
"28.2446257,83.9487099",Pokhara,पाडेली,कास्की,गण्डकी प्रदेश,"Suvalab Agro Farm and Tourisam, पाडेली, Pokhara-18, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2444043,83.9483787",Pokhara,पाडेली,कास्की,गण्डकी प्रदेश,"Suvalab Agro Farm and Tourisam, पाडेली, Pokhara-18, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2436031,83.9484607",Pokhara,पाडेली,कास्की,गण्डकी प्रदेश,"Suvalab Agro Farm and Tourisam, पाडेली, Pokhara-18, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.244331,83.9478086",Pokhara,पाडेली,कास्की,गण्डकी प्रदेश,"Suvalab Agro Farm and Tourisam, पाडेली, Pokhara-18, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2450897,83.9476464",Pokhara,पाडेली,कास्की,गण्डकी प्रदेश,"Suvalab Agro Farm and Tourisam, पाडेली, Pokhara-18, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2444963,83.9475135",Pokhara,पाडेली,कास्की,गण्डकी प्रदेश,"Suvalab Agro Farm and Tourisam, पाडेली, Pokhara-18, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2459378,83.9471953",Pokhara,पाडेली,कास्की,गण्डकी प्रदेश,"Suvalab Agro Farm and Tourisam, पाडेली, Pokhara-18, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2070052,83.9663419",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2445072,83.9475076",Pokhara,पाडेली,कास्की,गण्डकी प्रदेश,"Suvalab Agro Farm and Tourisam, पाडेली, Pokhara-18, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2459533,83.9472215",Pokhara,पाडेली,कास्की,गण्डकी प्रदेश,"Suvalab Agro Farm and Tourisam, पाडेली, Pokhara-18, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.206579,83.9659346",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2050212,83.9640354",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2052067,83.9639821",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.2055434,83.9643483",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"27.4734649,86.4462277",सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,"Solududhkunda-10, सोलुदुधकुण्ड नगरपालिका, सोलुखुम्बु जिल्ला, कोशी प्रदेश, नेपाल"
"27.4421317,86.4755023",सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,"Jhapre, Solududhkunda-10, सोलुदुधकुण्ड नगरपालिका, सोलुखुम्बु जिल्ला, कोशी प्रदेश, नेपाल"
"27.4903077,86.4390095",सोलुदुधकुण्ड नगरपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,"Solududhkunda-10, सोलुदुधकुण्ड नगरपालिका, सोलुखुम्बु जिल्ला, कोशी प्रदेश, नेपाल"
"27.7179996,85.3082809",काठमाडौँ महानगरपालिका,,काठमाडौं जिल्ला,बागमती प्रदेश,"Kathmandu-16, काठमाडौँ महानगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, नेपाल"
"28.6479106,84.1044216",Neshyang,,मनाङ,गण्डकी प्रदेश,"Ngawal, Neshyang, मनाङ, गण्डकी प्रदेश, नेपाल"
"28.6497976,84.0796731",Neshyang,,मनाङ,गण्डकी प्रदेश,"Neshyang-05, Neshyang, मनाङ, गण्डकी प्रदेश, नेपाल"
"27.7118512,85.3131912",काठमाडौँ महानगरपालिका,,काठमाडौं जिल्ला,बागमती प्रदेश,"Kathmandu-27, काठमाडौँ महानगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, नेपाल"
"27.7035754,85.3468837",काठमाडौँ महानगरपालिका,सिनामंगल,काठमाडौं जिल्ला,बागमती प्रदेश,"सिनामंगल, Kathmandu-09, काठमाडौँ महानगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, 44703, नेपाल"
"28.3444223,83.9357869",Machhapuchchhre,,कास्की,गण्डकी प्रदेश,"Machhapuchchhre-03, Machhapuchchhre, कास्की, गण्डकी प्रदेश, नेपाल"
"28.3623203,83.9208886",Machhapuchchhre,,कास्की,गण्डकी प्रदेश,"Goth, Machhapuchchhre-01, Machhapuchchhre, कास्की, गण्डकी प्रदेश, नेपाल"
"28.3724311,83.9295374",Machhapuchchhre,,कास्की,गण्डकी प्रदेश,"Goth, Machhapuchchhre-01, Machhapuchchhre, कास्की, गण्डकी प्रदेश, नेपाल"
"28.3732736,83.9302495",Machhapuchchhre,,कास्की,गण्डकी प्रदेश,"Goth, Machhapuchchhre-01, Machhapuchchhre, कास्की, गण्डकी प्रदेश, नेपाल"
"28.3905863,83.9346296",Machhapuchchhre,,कास्की,गण्डकी प्रदेश,"Khumai Danda, Machhapuchchhre-01, Machhapuchchhre, कास्की, गण्डकी प्रदेश, नेपाल"
"28.816421,80.5494563",Godawari,,कैलाली,सुदूरपश्चिम प्रदेश,"मालाखेती, Godawari, कैलाली, सुदूरपश्चिम प्रदेश, नेपाल"
"28.3608688,83.9231054",Machhapuchchhre,,कास्की,गण्डकी प्रदेश,"Goth, Machhapuchchhre-01, Machhapuchchhre, कास्की, गण्डकी प्रदेश, नेपाल"
"28.3859189,83.9342031",Machhapuchchhre,,कास्की,गण्डकी प्रदेश,"Khumai Danda, Machhapuchchhre-01, Machhapuchchhre, कास्की, गण्डकी प्रदेश, नेपाल"
"28.8163548,80.5511633",Godawari,,कैलाली,सुदूरपश्चिम प्रदेश,"मालाखेती, Godawari, कैलाली, सुदूरपश्चिम प्रदेश, नेपाल"
"26.9893858,85.8909935",बर्दिबास,,महोत्तरी जिल्ला,मधेश प्रदेश,"बर्दिबास, बर्दिबास नगरपालिका, महोत्तरी जिल्ला, मधेश प्रदेश, नेपाल"
"28.4420188,81.1012268",Rajapur,,बर्दिया,लुम्बिनी प्रदेश,"Tighra, Rajapur-03, तिघ्रा, Rajapur, बर्दिया, लुम्बिनी प्रदेश, नेपाल"
"26.9895396,85.8943091",बर्दिबास,,महोत्तरी जिल्ला,मधेश प्रदेश,"Bardibas-01, बर्दिबास, बर्दिबास नगरपालिका, महोत्तरी जिल्ला, मधेश प्रदेश, नेपाल"
"27.6683226,85.2580924",कीर्तिपुर,,काठमाडौं जिल्ला,बागमती प्रदेश,"उर्बर भूमि कृषि फार्म, Kirtipur-04, कीर्तिपुर, कीर्तिपुर नगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, 44618, नेपाल"
"28.1751976,84.0862536",Pokhara,,कास्की,गण्डकी प्रदेश,"Pokhara-30, Pokhara, कास्की, गण्डकी प्रदेश, 33702, नेपाल"
"27.66053,85.2540906",कीर्तिपुर,,काठमाडौं जिल्ला,बागमती प्रदेश,"Poultry Farm, Kirtipur-04, कीर्तिपुर, कीर्तिपुर नगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, 44618, नेपाल"
"27.0110137,85.6161815",ईश्वरपुर,,सर्लाही जिल्ला,मधेश प्रदेश,"रामपुर, Ishworpur-08, ईश्वरपुर, ईश्वरपुर नगरपालिका, सर्लाही जिल्ला, मधेश प्रदेश, नेपाल"
"26.9895665,85.8943554",बर्दिबास,,महोत्तरी जिल्ला,मधेश प्रदेश,"Bardibas-01, बर्दिबास, बर्दिबास नगरपालिका, महोत्तरी जिल्ला, मधेश प्रदेश, नेपाल"
"27.6221479,85.5419109",धुलिखेल,,काभ्रेपलाञ्चोक जिल्ला,बागमती प्रदेश,"Dhulikhel-04, धुलिखेल, दुधौली नगरपालिका, काभ्रेपलाञ्चोक जिल्ला, बागमती प्रदेश, 09771, नेपाल"
"28.1078932,82.3522751",बिजौरी,,दाङ,लुम्बिनी प्रदेश,"मैरवा, तुलसीपुर वडा नं १८, बिजौरी, तुलसीपुर, दाङ, लुम्बिनी प्रदेश, 22412, नेपाल"
"27.8217949,86.716088",खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,"सनासा, Khumbupasanglahmu-04, Khumjung, खुम्बु पासाङल्हामु गाउँपालिका, सोलुखुम्बु जिल्ला, कोशी प्रदेश, 56002, नेपाल"
"27.8227692,86.7057979",खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,"खुन्दे, खुम्बु पासाङल्हामु गाउँपालिका, सोलुखुम्बु जिल्ला, कोशी प्रदेश, 56002, नेपाल"
"27.9511688,86.6775021",खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,"Gokyo, Khumbupasanglahmu-04, खुम्बु पासाङल्हामु गाउँपालिका, सोलुखुम्बु जिल्ला, कोशी प्रदेश, नेपाल"
"27.9044661,86.7185875",खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,"Nha, Khumbupasanglahmu-04, खुम्बु पासाङल्हामु गाउँपालिका, सोलुखुम्बु जिल्ला, कोशी प्रदेश, नेपाल"
"27.469556,83.2758386",Lumbini Sanskritik,,रुपन्देही,लुम्बिनी प्रदेश,"Lumbini Bazaar, Lumbini Sanskritik, रुपन्देही, लुम्बिनी प्रदेश, 32914, नेपाल"
"27.7412264,85.3024343",तारकेश्वर,,काठमाडौं जिल्ला,बागमती प्रदेश,"Tarakeshwar-11, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, नेपाल"
"28.6571034,84.0764264",Neshyang,,मनाङ,गण्डकी प्रदेश,"Neshyang-05, Neshyang, मनाङ, गण्डकी प्रदेश, नेपाल"
"26.8418117,87.2745859",धरान उपमहानगरपालिका,,सुनसरी जिल्ला,कोशी प्रदेश,"Dharan-20, धरान उपमहानगरपालिका, सुनसरी जिल्ला, कोशी प्रदेश, नेपाल"
"27.6591703,85.2960764",ललितपुर,सैंबु,ललितपुर जिल्ला,बागमती प्रदेश,"सैंबु, Lalitpur-18, ललितपुर, ललितपुर महानगरपालिका, ललितपुर जिल्ला, बागमती प्रदेश, 13775, नेपाल"
"28.6678377,83.9918881",Neshyang,,मनाङ,गण्डकी प्रदेश,"मनाङ, Neshyang, मनाङ, गण्डकी प्रदेश, नेपाल"
"27.6737156,85.2706219",कीर्तिपुर,,काठमाडौं जिल्ला,बागमती प्रदेश,"Kirtipur-09, कीर्तिपुर, कीर्तिपुर नगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, नेपाल"
"27.6721538,86.7194484",खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,"Surke, Khumbupasanglahmu-02, सुर्के, खुम्बु पासाङल्हामु गाउँपालिका, सोलुखुम्बु जिल्ला, कोशी प्रदेश, नेपाल"
"27.7715399,86.7241842",खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,"Monjo, खुम्बु पासाङल्हामु गाउँपालिका, सोलुखुम्बु जिल्ला, कोशी प्रदेश, 56000, नेपाल"
"27.6846526,85.2758608",कीर्तिपुर,,काठमाडौं जिल्ला,बागमती प्रदेश,"Kirtipur-02, कीर्तिपुर, कीर्तिपुर नगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, नेपाल"
"27.6819763,85.275244",कीर्तिपुर,,काठमाडौं जिल्ला,बागमती प्रदेश,"Kirtipur-02, कीर्तिपुर, कीर्तिपुर नगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, नेपाल"
"27.6794137,85.275236",कीर्तिपुर,,काठमाडौं जिल्ला,बागमती प्रदेश,"Kirtipur-01, कीर्तिपुर, कीर्तिपुर नगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, नेपाल"
"28.6917208,83.9417284",Neshyang,,मनाङ,गण्डकी प्रदेश,"Upper Shree Kharka, Shri Kharka, Neshyang-09, Neshyang, मनाङ, गण्डकी प्रदेश, नेपाल"
"26.7817456,85.985833",मिथिला बिहारी,,धनुषा जिल्ला,मधेश प्रदेश,"Mithila Bihari-08, मिथिला बिहारी, मिथिला बिहारी नगरपालिका, धनुषा जिल्ला, मधेश प्रदेश, नेपाल"
"26.8174493,86.0100276",मिथिला बिहारी नगरपालिका,,धनुषा जिल्ला,मधेश प्रदेश,"Mithila Bihari-01, मिथिला बिहारी नगरपालिका, धनुषा जिल्ला, मधेश प्रदेश, नेपाल"
"26.8003409,86.0282664",मिथिला बिहारी,,धनुषा जिल्ला,मधेश प्रदेश,"Mithila Bihari-04, मिथिला बिहारी, मिथिला बिहारी नगरपालिका, धनुषा जिल्ला, मधेश प्रदेश, नेपाल"
"27.8772513,82.5122222",लमही,,दाङ,लुम्बिनी प्रदेश,"बड्का महर्वा, लमही-०६, लमही, दाङ, लुम्बिनी प्रदेश, नेपाल"
"28.8155891,80.5528224",Godawari,,कैलाली,सुदूरपश्चिम प्रदेश,"मालाखेती, Godawari, कैलाली, सुदूरपश्चिम प्रदेश, नेपाल"
"27.721998,85.3643175",काठमाडौँ महानगरपालिका,बौद्ध,काठमाडौं जिल्ला,बागमती प्रदेश,"बौद्ध, Kathmandu-06, काठमाडौँ महानगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, 44602, नेपाल"
"27.7170007,85.3113784",काठमाडौँ महानगरपालिका,,काठमाडौं जिल्ला,बागमती प्रदेश,"Kathmandu-26, काठमाडौँ महानगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, नेपाल"
"27.6879971,85.2782837",कीर्तिपुर,,काठमाडौं जिल्ला,बागमती प्रदेश,"Kirtipur-02, कीर्तिपुर, कीर्तिपुर नगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, नेपाल"
"28.6029675,82.4737741",Musikot,,पश्चिमी रुकुम,कर्णाली प्रदेश,"Musikot-11, Musikot, पश्चिमी रुकुम, कर्णाली प्रदेश, नेपाल"
"28.8137541,80.554317",Godawari,,कैलाली,सुदूरपश्चिम प्रदेश,"Godawari-04, Godawari, कैलाली, सुदूरपश्चिम प्रदेश, नेपाल"
"28.2894919,81.6634249",Baijanath,,बाँके,लुम्बिनी प्रदेश,"Baijanath-01, Baijanath, बाँके, लुम्बिनी प्रदेश, नेपाल"
"27.7161912,85.310602",काठमाडौँ महानगरपालिका,,काठमाडौं जिल्ला,बागमती प्रदेश,"Kathmandu-26, काठमाडौँ महानगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, नेपाल"
"27.9195938,86.6262365",खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,"Laṅden, Khumbupasanglahmu-05, खुम्बु पासाङल्हामु गाउँपालिका, सोलुखुम्बु जिल्ला, कोशी प्रदेश, नेपाल"
"27.8593112,86.8042144",खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,"Chejungm, Khumbupasanglahmu-04, Shomare, खुम्बु पासाङल्हामु गाउँपालिका, सोलुखुम्बु जिल्ला, कोशी प्रदेश, नेपाल"
"27.8602077,86.8060351",खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,"Chejungm, Khumbupasanglahmu-04, Shomare, खुम्बु पासाङल्हामु गाउँपालिका, सोलुखुम्बु जिल्ला, कोशी प्रदेश, नेपाल"
"27.8611396,86.8079413",खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,"Chejungm, Khumbupasanglahmu-04, Shomare, खुम्बु पासाङल्हामु गाउँपालिका, सोलुखुम्बु जिल्ला, कोशी प्रदेश, नेपाल"
"27.9215868,86.8766495",खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,"Chukhung, खुम्बु पासाङल्हामु गाउँपालिका, सोलुखुम्बु जिल्ला, कोशी प्रदेश, नेपाल"
"28.0179499,86.6839018",खुम्बु पासाङल्हामु गाउँपालिका,,सोलुखुम्बु जिल्ला,कोशी प्रदेश,"Khumbupasanglahmu-04, खुम्बु पासाङल्हामु गाउँपालिका, सोलुखुम्बु जिल्ला, कोशी प्रदेश, 56002, नेपाल"
"28.6675466,84.064977",Neshyang,,मनाङ,गण्डकी प्रदेश,"Neshyang-05, Neshyang, मनाङ, गण्डकी प्रदेश, नेपाल"
"28.1270744,84.4159719",Sundarbazar,,लमजुङ,गण्डकी प्रदेश,"Paudi Bazar, Sundarbazar, लमजुङ, गण्डकी प्रदेश, नेपाल"
"27.2573109,86.4884144",मानेभञ्ज्याङ्ग गाउँपालिका,,ओखलढुङ्गा जिल्ला,कोशी प्रदेश,"Manebhanjyang-04, मानेभञ्ज्याङ्ग गाउँपालिका, ओखलढुङ्गा जिल्ला, कोशी प्रदेश, नेपाल"
"28.7805803,81.5825254",Gurans,,दैलेख,कर्णाली प्रदेश,"Badachaur, Gurans-02, Gurans, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.78125,81.581276",Dullu,,दैलेख,कर्णाली प्रदेश,"Dullu-01, Dullu, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8651406,81.6071293",दुल्लु,,दैलेख,कर्णाली प्रदेश,"Saunbada, Dullu-08, दुल्लु, Dullu, दैलेख, कर्णाली प्रदेश, 21600, नेपाल"
"28.8582829,81.6041741",दुल्लु,,दैलेख,कर्णाली प्रदेश,"Khalichakha, Dullu-07, दुल्लु, Dullu, दैलेख, कर्णाली प्रदेश, 21600, नेपाल"
"28.8586999,81.6036163",दुल्लु,,दैलेख,कर्णाली प्रदेश,"Khalichakha, Dullu-07, दुल्लु, Dullu, दैलेख, कर्णाली प्रदेश, 21600, नेपाल"
"28.8590897,81.6036324",दुल्लु,,दैलेख,कर्णाली प्रदेश,"Khalichakha, Dullu-07, दुल्लु, Dullu, दैलेख, कर्णाली प्रदेश, 21600, नेपाल"
"27.6030384,83.4726217",तिलोत्तमा,,रुपन्देही,लुम्बिनी प्रदेश,"Dairy, मङ्गलापुर, Tilottama-09, तिलोत्तमा, Tilottama, रुपन्देही, लुम्बिनी प्रदेश, 32903, नेपाल"
"28.9304386,81.5546294",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gothi, Chamunda Bindrasaini-06, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"27.6016717,83.472493",तिलोत्तमा,,रुपन्देही,लुम्बिनी प्रदेश,"Dairy, मङ्गलापुर, Tilottama-09, तिलोत्तमा, Tilottama, रुपन्देही, लुम्बिनी प्रदेश, 32903, नेपाल"
"28.9229703,81.5386495",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Simalkhada, Chamunda Bindrasaini-08, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.9630856,81.5904311",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Ramche, Chamunda Bindrasaini-02, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.9228899,81.5385117",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Simalkhada, Chamunda Bindrasaini-08, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.9237433,81.5396734",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Hadasain, Chamunda Bindrasaini-05, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8992628,81.488191",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Paletada, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8962027,81.4910587",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Paletada, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8921996,81.4976527",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gwalsim, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8920624,81.4977926",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gwalsim, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8920921,81.4977432",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gwalsim, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8919914,81.497905",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gwalsim, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8917044,81.4995364",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gwalsim, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8919851,81.4988376",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gwalsim, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8916776,81.4997",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gwalsim, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
"28.8916588,81.4998489",Chamunda Bindrasaini,,दैलेख,कर्णाली प्रदेश,"Gwalsim, Chamunda Bindrasaini-07, Chamunda Bindrasaini, दैलेख, कर्णाली प्रदेश, नेपाल"
